cadence_case,fixed_replacement_cadence_hours,unfloored_stack_cost_learning_rate,terminal_stack_cost_factor,strict_record_count,retain_low_count,reach_6p5_count,npv_6p5_100m_cny
fixed_40000h,40000.0,0.29,0.04425495864933532,912,912,23,-23.58527142654866
fixed_40000h,40000.0,0.3,0.03889402384887243,912,912,23,-23.553611014205963
fixed_40000h,40000.0,0.31,0.03411904702154427,912,912,26,-23.525088182473727
fixed_40000h,40000.0,0.32,0.029873109240994143,912,912,26,-23.499430776863054
fixed_40000h,40000.0,0.33,0.02610410885769187,912,912,26,-23.47638679147464
fixed_40000h,40000.0,0.34,0.02276441574314079,912,912,26,-23.455723140593463
fixed_40000h,40000.0,0.35,0.019810545775693602,912,912,26,-23.437224488665958
fixed_40000h,40000.0,0.36,0.017202854658632846,912,912,26,-23.420692136692203
fixed_40000h,40000.0,0.37,0.014905250189272318,912,912,26,-23.405942963104028
fixed_40000h,40000.0,0.38,0.012884922125471897,912,912,26,-23.392808417237998
fixed_40000h,40000.0,0.39,0.011112088823134709,912,912,26,-23.38113356355026
fixed_40000h,40000.0,0.4,0.009559759844969887,912,912,26,-23.370776174757914
fixed_40000h,40000.0,0.41,0.00820351376705861,912,912,26,-23.36160587212905
fixed_40000h,40000.0,0.42,0.0070212904355565625,912,912,26,-23.35350331118125
fixed_40000h,40000.0,0.43,0.005993196951202387,912,912,26,-23.346359411085132
fixed_40000h,40000.0,0.44,0.005101326684180131,912,912,26,-23.340074626106816
fixed_40000h,40000.0,0.45,0.0043295906463057055,912,912,26,-23.334558257459708
fixed_40000h,40000.0,0.46,0.0036635605714723765,912,912,26,-23.329727803972826
fixed_40000h,40000.0,0.47,0.0030903230788003216,912,912,26,-23.325508350018946
fixed_40000h,40000.0,0.48,0.002598344315990531,912,912,26,-23.321831989182296
fixed_40000h,40000.0,0.49,0.002177344502984767,912,912,26,-23.318637282181292
fixed_40000h,40000.0,0.5,0.0018181818181818182,912,912,26,-23.315868747597627
fixed_40000h,40000.0,0.51,0.0015127450911566571,912,912,26,-23.313476383998445
fixed_40000h,40000.0,0.52,0.0012538547870745043,912,912,26,-23.311415222073855
fixed_40000h,40000.0,0.53,0.0010351717887865611,912,912,26,-23.309644905446824
fixed_40000h,40000.0,0.54,0.0008511135029398515,912,912,26,-23.308129298847593
fixed_40000h,40000.0,0.55,0.0006967768363306452,912,912,26,-23.306836122379295
fixed_40000h,40000.0,0.56,0.0005678676081805377,912,912,26,-23.305736610635876
fixed_40000h,40000.0,0.57,0.0004606359830172598,912,912,26,-23.304805195467598
fixed_40000h,40000.0,0.58,0.000371817527399752,912,912,26,-23.304019211223302
fixed_40000h,40000.0,0.59,0.0002985795118399169,912,912,26,-23.303358621332436
fixed_40000h,40000.0,0.6,0.00023847209694275343,912,912,26,-23.302805765123157
fixed_40000h,40000.0,0.61,0.00018938406001341352,912,912,26,-23.302345123806106
fixed_40000h,40000.0,0.62,0.00014950273516506428,912,912,26,-23.30196310458649
fixed_40000h,40000.0,0.63,0.00011727785630641267,912,912,26,-23.301647841899673
fixed_40000h,40000.0,0.64,9.138900829349868e-05,912,912,26,-23.301389014798
fixed_40000h,40000.0,0.65,7.071640699794977e-05,912,912,26,-23.301177679548903
fixed_40000h,40000.0,0.66,5.431474407453477e-05,912,912,26,-23.30100611653592
fixed_40000h,40000.0,0.67,4.138984680571044e-05,912,912,26,-23.300867690586415
fixed_40000h,40000.0,0.68,3.1277917561150567e-05,912,912,26,-23.300756723880607
fixed_40000h,40000.0,0.69,2.3427131137221665e-05,912,912,26,-23.300668380628114
fixed_40000h,40000.0,0.7,1.7381381536308896e-05,912,912,26,-23.300598562728748
fixed_40000h,40000.0,0.71,1.2765982610102851e-05,912,912,26,-23.300543815664817
fixed_40000h,40000.0,0.72,9.27513942578207e-06,912,912,26,-23.300501243902637
fixed_40000h,40000.0,0.73,6.661019220858871e-06,912,912,26,-23.300468435110588
fixed_40000h,40000.0,0.74,4.7242623927100565e-06,912,912,26,-23.300443392530937
fixed_40000h,40000.0,0.75,3.305785123966942e-06,912,912,26,-23.300424474871694
fixed_40000h,40000.0,0.76,2.2797359764990955e-06,912,912,26,-23.300410343113946
fixed_40000h,40000.0,0.77,1.5474790962542776e-06,912,912,26,-23.300399913658637
fixed_40000h,40000.0,0.78,1.032486560328249e-06,912,912,26,-23.30039231726506
fixed_40000h,40000.0,0.79,6.760318679995482e-07,912,912,26,-23.30038686326139
fixed_40000h,40000.0,0.8,4.33585630805005e-07,912,912,26,-23.300383008534975
fixed_40000h,40000.0,0.81,2.7182315484557066e-07,912,912,26,-23.30038033083757
