ObjectId,power_type_cn,province_cn,merge_province_cn,capacity_mw,status,start_year,project_name,latitude,longitude,wind_utilization_2025,solar_utilization_2025,potential_mwh_2020_weather_replay,curtailed_mwh_2025_calibrated,delivered_mwh_2025_calibrated,curtailment_rate_2025_calibrated,curtailed_positive_hours_2025_calibrated,curtailed_h2_potential_t_55kwh
10252,光伏,新疆,新疆,10.0,operating,2014.0,Qilang T2 solar project,40.603,79.668,0.91,0.863,13531.379053736597,1853.799256953001,11677.579796783597,0.13700002413583168,1793,33.70544103550911
10253,光伏,甘肃,甘肃,1.0,operating,2016.0,Jiuquan Chint solar project,40.2774,96.456,0.937,0.896,1593.8995436573475,165.76550840586424,1428.1340352514833,0.10399997231036293,1651,3.013918334652077
10256,光伏,浙江,浙江,3.6,operating,2019.0,Jinhua Qingjia Solar Technology solar project,29.108,119.6486,0.995,1.0,3857.6006025095285,0.0,3857.6006025095285,0.0,0,0.0
10259,光伏,甘肃,甘肃,5.0,operating,2022.0,Qili AB solar project,40.0901,94.495,0.937,0.896,7875.081703289062,819.0082772310972,7056.073426057965,0.1039999720750878,1664,14.89105958601995
10264,光伏,河南,河南,13.5,operating,2016.0,Nanzhou D solar project,33.377,112.635,0.953,0.984,15772.064426789402,252.3526018410027,15519.711824948401,0.015999972800794106,794,4.588229124381868
10266,光伏,冀南,河北,7.7,operating,2018.0,Laiyuan County Qianyu poverty alleviation I solar project,39.3563,114.7443,0.92,0.943,11372.069679782271,648.2077608681619,10723.86191891411,0.05699998145637219,1252,11.785595652148398
10269,光伏,甘肃,甘肃,15.0,operating,2020.0,Qili G solar project,40.114,94.501,0.937,0.896,23381.693609660386,2431.6954856452944,20949.998124015092,0.10399997221076468,1652,44.2126451935508
1027,光伏,广西,广西,50.0,operating,2023.0,Guangxi Chongzuo Ningming Zhai'an solar project,22.0875,107.0658,0.962,0.965,55241.547042851445,1933.4555917042046,53308.091451147244,0.035000026161548355,1083,35.15373803098554
10271,光伏,甘肃,甘肃,10.0,operating,2017.0,Jiuquan New Energy Technology Suzhou District Dongdongtan solar project,39.5785,98.8123,0.937,0.896,15102.253593486577,1570.6339548658132,13531.619638620765,0.10399997226527895,1604,28.55698099756024
10276,光伏,浙江,浙江,1.8,operating,2017.0,Ningbo Xingaoda solar project,30.05,121.15,0.995,1.0,1960.4289801709801,0.0,1960.4289801709801,0.0,0,0.0
10277,光伏,甘肃,甘肃,18.0,operating,2013.0,Qili I & II solar project,40.084,94.491,0.937,0.896,28350.29415832758,2948.4298131859305,25401.86434514165,0.10399997251244965,1664,53.607814785198734
1028,光伏,广西,广西,100.0,operating,2023.0,Guangxi Chongzuo Ningming Zhishu solar project,22.1036,107.3847,0.962,0.965,113118.11921185232,3959.137132461637,109158.98207939067,0.03500002616775126,1066,71.98431149930249
10281,光伏,山东,山东,1.2,operating,2017.0,Laizhou Chengda Food solar project,37.1773,119.9371,0.957,0.969,1673.871701404482,51.8900530802086,1621.9816483242735,0.031000018123652863,1020,0.9434555105492473
10285,光伏,浙江,浙江,3.7,operating,2017.0,Ningbo Yangyang Technology solar project,29.8903,121.5517,0.995,1.0,4002.0216386383026,0.0,4002.0216386383026,0.0,0,0.0
10286,光伏,浙江,浙江,2.5,operating,2018.0,Ningbo Yimei Furniture solar project,29.4798,121.8649,0.995,1.0,2697.675472542271,0.0,2697.675472542271,0.0,0,0.0
1029,光伏,广西,广西,150.0,operating,2020.0,Guangxi Chongzuo Xiangshui solar farm,22.2659,107.1153,0.962,0.965,164780.474290514,5767.3209223957065,159013.15336811828,0.035000026230217716,1066,104.86038040719465
10295,光伏,浙江,浙江,2.9,operating,2015.0,Ningbo Zhenhai Bailong Dongfang solar project,29.9674,121.5925,0.995,1.0,3182.3123677098156,0.0,3182.3123677098156,0.0,0,0.0
10297,光伏,浙江,浙江,2.3,operating,2019.0,Ningbo Zhixin Auto factory solar project,29.8622,121.6204,0.995,1.0,2495.280255561657,0.0,2495.280255561657,0.0,0,0.0
10299,光伏,福建,福建,3.3,operating,2017.0,Ningde Leguang Photovoltaic Energy solar project,27.0143,119.4386,1.0,1.0,3577.1586406165957,0.0,3577.1586406165957,0.0,0,0.0
103,光伏,甘肃,甘肃,50.0,operating,2013.0,Gansu Province Liangzhou Zhongdiantou Grid-Connected solar farm,38.103,102.326,0.937,0.896,72130.4348990823,7501.563222432255,64628.871676650044,0.10399997217440451,1536,136.3920585896774
10300,光伏,宁夏,宁夏,6.0,operating,2017.0,Ningdong solar project,37.0,106.0,0.956,0.939,9043.113189839602,551.6298102039248,8491.483379635676,0.060999989563738845,1306,10.029632912798633
10301,光伏,江苏,江苏,10.0,operating,2019.0,Ninggoutou A solar project,33.2302,119.496,0.983,0.994,12371.27768187356,74.22744777667522,12297.050234096885,0.0059999823531108306,568,1.349589959575913
10302,光伏,浙江,浙江,2.0,operating,2018.0,Ninghai County Ningning Factory solar project,29.2908,121.4252,0.995,1.0,2140.566254222095,0.0,2140.566254222095,0.0,0,0.0
10307,光伏,浙江,浙江,1.1,operating,2015.0,Ninghai IV solar project,29.2908,121.4252,0.995,1.0,1177.3114342152774,0.0,1177.3114342152774,0.0,0,0.0
10310,光伏,浙江,浙江,1.0,operating,2019.0,Ninghai V solar project,29.2908,121.4252,0.995,1.0,1070.283126054704,0.0,1070.283126054704,0.0,0,0.0
10311,光伏,浙江,浙江,5.0,operating,2016.0,Ninghai agricultural and photovoltaic complementary solar project,29.2908,121.4252,0.995,1.0,5351.415609325051,0.0,5351.415609325051,0.0,0,0.0
10312,光伏,山东,山东,2.5,operating,2020.0,Ningjin Jinchen New Energy solar project,37.6811,116.8231,0.957,0.969,3400.1524845451713,105.4047887045145,3294.747695840657,0.031000018141425854,1062,1.9164507037184455
10313,光伏,冀南,河北,1.3,operating,2016.0,Ningjin Jingao Solar solar project,37.6181,114.9145,0.92,0.943,1758.3867261037528,100.22801054404117,1658.1587155597117,0.05699998132158742,1328,1.8223274644371121
10314,光伏,山东,山东,2.0,operating,2017.0,Ningjin Jingneng Photovoltaic Power I solar project,37.6811,116.8231,0.957,0.969,2720.1219946486353,84.32383120787144,2635.798163440764,0.031000018151304917,1062,1.5331605674158444
10316,光伏,宁夏,宁夏,5.0,operating,2018.0,Ningxia Bairun Sunshine New Energy solar project,37.0,106.0,0.956,0.939,7535.927648478165,459.6915076256245,7076.23614085254,0.0609999895259685,1306,8.35802741137499
10317,光伏,宁夏,宁夏,10.0,operating,2017.0,Ningxia Changhe Sunshine Huinong solar project,39.1661,106.6357,0.956,0.939,17705.853695114136,1080.0568875649572,16625.796807549177,0.06099998939124832,1304,19.637397955726495
10318,光伏,宁夏,宁夏,10.0,operating,2011.0,Ningxia Electric Power Investment Taiyangshan solar project,37.3424,106.1479,0.956,0.939,15780.497804107965,962.6101994712538,14817.88760463671,0.060999989443974834,1280,17.502003626750074
10319,光伏,宁夏,宁夏,10.0,operating,2011.0,Ningxia Group Gaoshawo solar project,37.6215,107.0519,0.956,0.939,14781.597410311937,901.6772887153626,13879.920121596575,0.0609999896280719,1301,16.3941325220975
10321,光伏,宁夏,宁夏,9.5,operating,2012.0,Ningxia Group Touying Photovoltaic solar project,36.1752,106.2425,0.956,0.939,13642.553452789098,832.1956164267957,12810.357836362302,0.06099998943061944,1267,15.130829389578105
10322,光伏,宁夏,宁夏,10.0,operating,2011.0,Ningxia Guodian Dawukou solar project,39.0755,106.2615,0.956,0.939,16744.034869851024,1021.3859510922432,15722.64891875878,0.06099998949066515,1321,18.570653656222603
10323,光伏,宁夏,宁夏,11.0,operating,2017.0,Ningxia Hengfeng Textile Technology solar project,37.4923,106.5152,0.956,0.939,16827.707792343856,1026.4899974437951,15801.21779490006,0.060999989428793144,1300,18.663454498978094
10324,光伏,宁夏,宁夏,2.0,operating,2017.0,Ningxia Hongqiao Organic Food solar project,36.9851,105.4966,0.956,0.939,3033.0819589171747,185.01796759010853,2848.063991327066,0.06099998948137915,1290,3.363963047092882
10325,光伏,宁夏,宁夏,1.0,operating,2013.0,Ningxia Hui Autonomous Region Silver Star Energy Zhongwei Xuanhe Town Sikouzi solar project,37.5157,105.1685,0.956,0.939,1471.2151867952532,89.74411078797327,1381.47107600728,0.06099998939207716,1271,1.6317111052358777
10326,光伏,宁夏,宁夏,10.0,operating,2015.0,Ningxia Hui Autonomous Region Tiande Xuri Shizuishan solar project,39.1661,106.6357,0.956,0.939,17705.853695114136,1080.0568875649572,16625.796807549177,0.06099998939124832,1304,19.637397955726495
10327,光伏,宁夏,宁夏,10.0,operating,2016.0,Ningxia Jiangshan New Energy I solar project,37.6215,107.0519,0.956,0.939,14781.597410311937,901.6772887153626,13879.920121596575,0.0609999896280719,1301,16.3941325220975
10329,光伏,宁夏,宁夏,10.0,operating,2014.0,Ningxia Jieyang Zhongyuan Electric Power Huinong solar project,39.1661,106.6357,0.956,0.939,17705.853695114136,1080.0568875649572,16625.796807549177,0.06099998939124832,1304,19.637397955726495
10330,光伏,宁夏,宁夏,10.0,operating,2016.0,Ningxia Jingneng Haiyuan solar project,36.5536,105.8441,0.956,0.939,14935.22243448332,911.0484124123454,14024.174022070974,0.0609999895487906,1290,16.56451658931537
10331,光伏,宁夏,宁夏,10.0,operating,2011.0,Ningxia Ningdong Huadian solar farm,37.848,106.637,0.956,0.939,15846.128072078525,966.6136449737548,14879.514427104772,0.060999989434451465,1270,17.57479354497736
10332,光伏,宁夏,宁夏,10.0,operating,2013.0,Ningxia Ningdong Huadian solar farm,37.8481,106.6375,0.956,0.939,15846.128072078525,966.6136449737548,14879.514427104772,0.060999989434451465,1270,17.57479354497736
10333,光伏,宁夏,宁夏,10.0,operating,2009.0,Ningxia Taiyangshan solar project,37.3424,106.1479,0.956,0.939,15780.497804107965,962.6101994712538,14817.88760463671,0.060999989443974834,1280,17.502003626750074
10341,光伏,吉林,吉林,7.7,operating,2018.0,Nong'an Solar Photovoltaic Agricultural solar project,44.4311,125.1662,0.918,0.966,8613.788252991557,292.8686236342136,8320.919629357344,0.03399997945532277,1067,5.324884066076611
10342,光伏,湖北,湖北,1.6,operating,2017.0,Nordson Solar Energy I solar project,30.5951,114.2999,0.981,0.97,1803.1270522070154,54.093759970963,1749.0332922360524,0.029999971385683888,1057,0.9835229085629636
10343,光伏,湖北,湖北,2.0,operating,2019.0,Nordson Solar Energy II solar project,30.5951,114.2999,0.981,0.97,2253.9088142586015,67.61719992569088,2186.2916143329107,0.02999997138213101,1057,1.2294036350125617
10345,光伏,天津,天津,2.0,operating,2017.0,Nowell solar project,38.8439,117.4532,0.976,0.969,2711.2673902462425,84.04933812871202,2627.21805211753,0.031000018084191436,1041,1.5281697841584005
10346,光伏,山东,山东,2.3,operating,2018.0,Ode solar project,34.6117,118.3612,0.957,0.969,2839.316595064908,88.01886572246998,2751.2977293424383,0.03100001805908433,1018,1.600343013135818
10347,光伏,冀南,河北,5.6,operating,2016.0,Oriental Green Energy Shijiazhuang Branch solar project,38.043,114.5088,0.92,0.943,7485.8187626808285,426.6915304377377,7059.1272322430905,0.05699998142687207,1346,7.758027826140686
10351,光伏,江苏,江苏,1.9,operating,2015.0,Ottersview solar project,31.4474,121.1022,0.983,0.994,2206.766815738022,13.240561961369123,2193.526253776653,0.005999982357420488,553,0.24073749020671134
10352,光伏,山东,山东,7.2,operating,2018.0,Ouyu Luneng solar project,35.1006,117.4552,0.957,0.969,9086.650521705822,281.68633107198775,8804.964190633833,0.03100001814740282,1035,5.121569655854322
10353,光伏,浙江,浙江,7.0,operating,2017.0,Pacao A solar project,27.4985,120.6612,0.995,1.0,7606.605715957269,0.0,7606.605715957269,0.0,0,0.0
10354,光伏,浙江,浙江,1.5,operating,2019.0,Pan'an Yiheng solar project,29.0573,120.4456,0.995,1.0,1675.2946081159077,0.0,1675.2946081159077,0.0,0,0.0
10357,光伏,江苏,江苏,10.0,operating,2013.0,Pandazhuangcun A solar project,33.178,118.059,0.983,0.994,11983.656178957968,71.90172559005022,11911.75445336792,0.005999982352322661,552,1.3073041016372768
10358,光伏,浙江,浙江,5.0,operating,2017.0,Panjia A solar project,30.801,120.012,0.995,1.0,5688.721599418059,0.0,5688.721599418059,0.0,0,0.0
10359,光伏,辽宁,辽宁,5.0,operating,2017.0,Panjin Junyi Technology I solar project,41.1796,122.0524,0.93,0.965,6483.773403551906,226.9322385456264,6256.84116500628,0.03500002613004791,1133,4.126040700829571
10361,光伏,辽宁,辽宁,6.0,operating,2016.0,Panjin Taihe Gaosheng Photovoltaic I solar project,41.2417,121.9942,0.93,0.965,7731.707165858031,270.6099531485438,7461.0972127094865,0.035000026170612576,1135,4.920180966337161
10362,光伏,辽宁,辽宁,10.0,operating,2017.0,Panjin Taihe Gaosheng Photovoltaic II solar project,41.2417,121.9942,0.93,0.965,12886.178624378204,451.0165899327099,12435.162034445495,0.03500002623582077,1135,8.20030163514018
10364,光伏,吉林,吉林,7.7,operating,2018.0,Panshi Puhui New Energy solar project,43.0703,126.1481,0.918,0.966,8751.041866786927,297.53524328237773,8453.506623504549,0.03399997940949426,1012,5.409731696043231
10365,光伏,四川,四川,2.9,operating,2016.0,Panzhihua City Xigou Ash Field solar project,26.586,101.7179,0.984,0.986,4413.333860359251,61.78666763904877,4351.5471927202025,0.013999998548493962,735,1.123393957073614
10366,光伏,江苏,江苏,8.0,operating,2017.0,Peixian 2flt solar project,34.897,116.839,0.983,0.994,10332.837689307571,61.996843761431286,10270.84084554614,0.005999982350016557,546,1.1272153411169326
10367,光伏,江苏,江苏,8.0,operating,2016.0,Peixian Guoyuan solar project,34.73,116.9329,0.983,0.994,10229.194069051891,61.37498415088653,10167.819084901004,0.00599998237755354,567,1.1159088027433917
10369,光伏,江苏,江苏,10.0,operating,2018.0,Peixian Junda solar project,34.73,116.9329,0.983,0.994,12786.492599273353,76.7187300169468,12709.773869256407,0.005999982358047637,567,1.3948860003081236
1037,光伏,广西,广西,50.0,operating,2014.0,Guangxi Dongmeng Economic and Technical Development Zone Distributed solar power plant,23.1927,108.185,0.962,0.965,53224.93443361068,1862.87410154742,51362.06033206326,0.035000026235279785,1045,33.87043820995309
10374,光伏,山东,山东,5.0,operating,2017.0,Penglai Food solar project,37.7949,120.8243,0.957,0.969,6873.169947476357,213.0683928948939,6660.1015545814635,0.03100001811727744,1042,3.8739707799071614
10377,光伏,冀南,河北,3.0,operating,2017.0,Nangong Chuangneng solar project,37.3561,115.392,0.92,0.943,3987.0516944087894,227.2618721992392,3759.78982220955,0.05699998134409396,1370,4.132034039986167
1038,光伏,广西,广西,150.0,operating,2021.0,Guangxi Dongxi Jiangpingzhen (Haoyang) Fishery solar farm,21.54,108.1162,0.962,0.965,171773.21233850098,6012.066928534031,165761.14540996694,0.03500002617804276,1113,109.31030779152785
10380,光伏,甘肃,甘肃,9.0,operating,2012.0,Qili Qilizhen II solar project,40.0662,94.5023,0.937,0.896,14133.511770456553,1469.8848330581486,12663.626937398403,0.10399997233034937,1657,26.725178782875428
10382,光伏,甘肃,甘肃,9.0,operating,2015.0,Jiuquan Yishunjie New Energy Suzhou District solar project,39.5785,98.8123,0.937,0.896,13592.028243005396,1413.5705611782073,12178.457681827187,0.10399997232978427,1604,25.70128293051286
10384,光伏,甘肃,甘肃,10.0,operating,2020.0,Qili S solar project,40.118,94.488,0.937,0.896,15568.76009070474,1619.1506174361705,13949.609473268569,0.1039999722523104,1653,29.4391021352031
10385,光伏,冀南,河北,1.6,operating,2019.0,Nangong Yunxin solar project,37.3561,115.392,0.92,0.943,2126.427571781069,121.20633215423673,2005.2212396268324,0.05699998145373737,1370,2.203751493713395
10386,光伏,山东,山东,6.8,operating,2016.0,Laizhou Xingye Solar Technology solar project,37.1773,119.9371,0.957,0.969,9485.272969050526,294.04363450574874,9191.229334544778,0.03100001818241636,1020,5.346247900104523
10388,光伏,浙江,浙江,2.5,operating,2014.0,Pinghu Dushan Zhouhui solar project,30.7,121.0167,0.995,1.0,2849.9295125998706,0.0,2849.9295125998706,0.0,0,0.0
1039,光伏,广西,广西,100.0,operating,2022.0,Guangxi Dongxing (Sungrow) solar farm,21.5485,107.9736,0.962,0.965,110427.05354983425,3864.9497677049635,106562.10378212928,0.03500002620246282,1110,70.27181395827206
10390,光伏,河南,河南,1.2,operating,2017.0,Neihuang County Anke New Energy Wanyang solar project,35.9541,114.9005,0.953,0.984,1596.6017531556488,25.54558466044441,1571.0561684952042,0.015999972823500987,835,0.4644651756444438
10391,光伏,云南,云南,9.0,operating,2016.0,Qilin YN solar project,25.467,103.968,0.972,0.931,12921.271854618191,891.5678322383463,12029.704022379845,0.06900000574786228,1365,16.21032422251539
10394,光伏,浙江,浙江,1.2,operating,2016.0,Jinhua Taiyu New Energy Technology solar project,29.108,119.6486,0.995,1.0,1285.8668650228008,0.0,1285.8668650228008,0.0,0,0.0
10398,光伏,浙江,浙江,1.2,operating,2015.0,Nanhu District I solar project,30.7503,120.7786,0.995,1.0,1377.4076200519055,0.0,1377.4076200519055,0.0,0,0.0
10399,光伏,山西,山西,10.0,operating,2017.0,Lan solar project,38.3371,111.6383,0.944,0.978,16245.949508769452,357.4111289277077,15888.538379841744,0.022000014756587763,871,6.498384162321957
104,光伏,甘肃,甘肃,50.0,operating,2013.0,Gansu Province Sunan Liuguduntan Grid-Connected solar farm,39.4537,99.5091,0.937,0.896,73603.53060032951,7654.76514453268,65948.76545579683,0.10399997231244788,1614,139.17754808241236
10403,光伏,浙江,浙江,5.0,operating,2017.0,Jiuzhou Fangyuan New Energy Star Real Estate I solar project,28.6758,121.4386,0.995,1.0,5425.667666915506,0.0,5425.667666915506,0.0,0,0.0
10404,光伏,山东,山东,6.0,operating,2017.0,Qingdao Anyue Energy Saving Technology solar project,36.0638,120.3192,0.957,0.969,7711.423892055154,239.05428010088207,7472.369611954272,0.031000018083193744,1041,4.346441456379673
10408,光伏,冀北,河北,5.7,operating,2018.0,Langfang Fuyang New Energy Technology solar project,39.5302,116.6926,0.92,0.943,7751.192846794188,441.8178481711149,7309.374998623073,0.05699998140980922,1332,8.033051784929363
1041,光伏,广西,广西,20.0,operating,2018.0,Guangxi Dongxing Jiangping (Tonghui) solar farm,21.5556,108.0913,0.962,0.965,22357.27029080355,782.5050459738969,21574.765244829654,0.03500002620157851,1117,14.227364472252672
10414,光伏,安徽,安徽,2.0,operating,2019.0,Langxi Hexin Chemical Fiber Weaving Photovoltaic solar project,31.1447,119.1788,0.99,0.985,2252.2275707600415,33.78338135224208,2218.4441894077995,0.014999985698976889,767,0.6142432973134925
10417,光伏,浙江,浙江,1.0,operating,2017.0,Jinhua Yongle solar project,29.0573,120.4456,0.995,1.0,1116.8630757334586,0.0,1116.8630757334586,0.0,0,0.0
