ObjectId,resource_branch,low_return_entry,optimized_h2_t_per_year
1147,curtailment_only,False,19.85335424794999
11473,curtailment_only,False,0.7020270612386538
11474,curtailment_only,False,0.0
11479,curtailment_only,False,0.0013362154993837
11480,curtailment_only,False,0.0
11481,curtailment_only,False,0.0055618898768479
11482,curtailment_only,False,14.179890985416248
11485,curtailment_only,False,0.0
11487,curtailment_only,False,0.019561314196753
11490,curtailment_only,False,6.513993261400964
11493,curtailment_only,False,0.0
115,curtailment_only,False,25.455092463744364
11518,curtailment_only,False,0.0
11526,curtailment_only,False,0.0
11534,curtailment_only,False,0.0
11540,curtailment_only,False,0.8818355888342271
11542,curtailment_only,False,11.86733043446848
11543,curtailment_only,False,14.614041699421172
11544,curtailment_only,False,5.461932236925745
11545,curtailment_only,False,0.7118653193812313
11548,curtailment_only,False,0.0105323141960196
1155,curtailment_only,False,6.273871176191024
11550,curtailment_only,False,0.0
11552,curtailment_only,False,0.2240898582661304
11556,curtailment_only,False,0.0
11558,curtailment_only,False,16.33632610340063
11561,curtailment_only,False,1.3294519953164277
11563,curtailment_only,False,6.1278093720143065
11564,curtailment_only,False,0.0022852352952248
11569,curtailment_only,False,13.713043788292923
11570,curtailment_only,False,0.0014786831966608
11574,curtailment_only,False,14.40466351485455
11576,curtailment_only,False,6.560958415510231
11577,curtailment_only,False,0.211535828919417
11578,curtailment_only,False,0.0686142497825657
11581,curtailment_only,False,0.9726176882939184
11582,curtailment_only,False,0.0075674339571718
11587,curtailment_only,False,4.7342980078281895
11594,curtailment_only,False,5.813477173512057
11598,curtailment_only,False,0.0
116,curtailment_only,False,25.41971645330409
11600,curtailment_only,False,0.0
11603,curtailment_only,False,5.2333567551124816
11605,curtailment_only,False,0.010783222383269
1161,curtailment_only,False,16.75505530168472
11614,curtailment_only,False,0.963235613132126
11616,curtailment_only,False,1.6464233632674732
11619,curtailment_only,False,2.303964680000688
1162,curtailment_only,False,17.058574142193848
11623,curtailment_only,False,0.0285487571825008
11628,curtailment_only,False,0.0091756154023123
1163,curtailment_only,False,9.045801682242375
11634,curtailment_only,False,0.0
11635,curtailment_only,False,2.5543898949913046
11636,curtailment_only,False,0.013433742280165
1164,curtailment_only,False,16.714887204631857
11641,curtailment_only,False,0.4580764748078481
1165,curtailment_only,False,14.111385163512454
11650,curtailment_only,False,0.9887975797060388
11651,curtailment_only,False,0.0
1166,curtailment_only,False,1.1637511600659505
11667,curtailment_only,False,0.0
11685,curtailment_only,False,0.0
11686,curtailment_only,False,0.0094518919134862
1169,curtailment_only,False,14.943703480823622
11692,curtailment_only,False,5.695774923840936
11693,curtailment_only,False,0.6298891804835862
117,curtailment_only,False,25.342617940849227
1170,curtailment_only,False,2.1922050329626206
11706,curtailment_only,False,6.139401205673222
11716,curtailment_only,False,0.9768183531285972
1172,curtailment_only,False,12.532457594890031
