ObjectId,merge_province_cn,power_type_cn,capacity_mw,latitude,longitude,low_return_entry,conventional_6p5,strict_marginal,low_selected_capacity_mw,low_selected_h2_t_per_year,low_selected_npv_100m_cny,high_selected_capacity_mw,high_selected_h2_t_per_year
10318,宁夏,光伏,10.0,37.3424,106.1479,False,False,False,1.0,13.621427887480593,-0.0985697932964377,1.0,13.621427887480593
10319,宁夏,光伏,10.0,37.6215,107.0519,False,False,False,1.0,12.718835605128662,-0.10499510956304337,1.0,12.718835605128662
10321,宁夏,光伏,9.5,36.1752,106.2425,False,False,False,1.0,11.924186497977836,-0.11065063950437319,1.0,11.924186497977836
10322,宁夏,光伏,10.0,39.0755,106.2615,False,False,False,1.0,14.411744861011142,-0.09295632741314007,1.0,14.411744861011142
10323,宁夏,光伏,11.0,37.4923,106.5152,False,False,False,1.0,14.071482481995911,-0.09536812424416022,1.0,14.071482481995911
10324,宁夏,光伏,2.0,36.9851,105.4966,False,False,False,1.0,0.45528037896872386,-0.19262396102632634,1.0,0.45528037896872386
10325,宁夏,光伏,1.0,37.5157,105.1685,False,False,False,0.0007072744924822548,0.015898482419697983,-2.9076320149689783e-05,0.0007072744924822548,0.015898482419697983
10326,宁夏,光伏,10.0,39.1661,106.6357,False,False,False,1.0,14.94205892515417,-0.08917466839970736,1.0,14.94205892515417
10327,宁夏,光伏,10.0,37.6215,107.0519,False,False,False,1.0,12.718835605128662,-0.10499510956304337,1.0,12.718835605128662
10329,宁夏,光伏,10.0,39.1661,106.6357,False,False,False,1.0,14.94205892515417,-0.08917466839970736,1.0,14.94205892515417
10330,宁夏,光伏,10.0,36.5536,105.8441,False,False,False,1.0,12.935786189422236,-0.10344942177150691,1.0,12.935786189422236
10331,宁夏,光伏,10.0,37.848,106.637,False,False,False,1.0,13.678463904695308,-0.09817242889202671,1.0,13.678463904695308
10332,宁夏,光伏,10.0,37.8481,106.6375,False,False,False,1.0,13.678463904695308,-0.09817242889202671,1.0,13.678463904695308
10333,宁夏,光伏,10.0,37.3424,106.1479,False,False,False,1.0,13.621427887480593,-0.0985697932964377,1.0,13.621427887480593
10341,吉林,光伏,7.7,44.4311,125.1662,False,False,False,1.0,3.7616282699186607,-0.1689572480111756,1.0,3.7616282699186607
10342,湖北,光伏,1.6,30.5951,114.2999,False,False,False,0.000513440160342414,0.009624060169078814,-3.2931265103910145e-05,0.000513440160342414,0.009624060169078814
10343,湖北,光伏,2.0,30.5951,114.2999,False,False,False,1.0,0.006143393498582759,-0.19584930729532835,1.0,0.006143393498582759
10345,天津,光伏,2.0,38.8439,117.4532,False,False,False,0.0008098606740259777,0.014953777424698163,-5.3620077264306076e-05,0.0008098606740259777,0.014953777424698163
10346,山东,光伏,2.3,34.6117,118.3612,False,False,False,1.0,0.034966306638539675,-0.19564255135269557,1.0,0.034966306638539675
10347,河北,光伏,5.6,38.043,114.5088,False,False,False,1.0,6.0425887919391545,-0.15270324403692123,1.0,6.0425887919391545
