ObjectId,method,curtailed_mwh,positive_hours,top_10pct_hour_energy_share
10271,daily_peak,1570.6339548658132,1604,0.8147923497228753
10276,daily_peak,0.0,0,0.0
10277,daily_peak,2948.4298131859305,1664,0.7568627263817459
1028,daily_peak,3959.137132461637,1066,0.9852320332186515
10281,daily_peak,51.8900530802086,1020,0.9889762117525207
10285,daily_peak,0.0,0,0.0
10286,daily_peak,0.0,0,0.0
1029,daily_peak,5767.3209223957065,1066,0.987087541210961
10295,daily_peak,0.0,0,0.0
10297,daily_peak,0.0,0,0.0
10299,daily_peak,0.0,0,0.0
103,daily_peak,7501.563222432255,1536,0.826394746427494
10300,daily_peak,551.6298102039248,1306,0.9161971622984109
10301,daily_peak,74.22744777667522,568,1.0
10302,daily_peak,0.0,0,0.0
10307,daily_peak,0.0,0,0.0
10310,daily_peak,0.0,0,0.0
10311,daily_peak,0.0,0,0.0
10312,daily_peak,105.4047887045145,1062,0.9823946485346537
10313,daily_peak,100.22801054404117,1328,0.9246434271079264
10314,daily_peak,84.32383120787144,1062,0.9823946430470251
10316,daily_peak,459.6915076256245,1306,0.916197164268911
10317,daily_peak,1080.0568875649572,1304,0.9092791919052536
10318,daily_peak,962.6101994712538,1280,0.9238798248819592
10319,daily_peak,901.6772887153626,1301,0.9222765906610354
10321,daily_peak,832.1956164267957,1267,0.938295516166055
10322,daily_peak,1021.3859510922432,1321,0.9053327207814724
10323,daily_peak,1026.4899974437951,1300,0.9232594468326808
10324,daily_peak,185.01796759010853,1290,0.92201569749173
10325,daily_peak,89.74411078797327,1271,0.919840873450775
10326,daily_peak,1080.0568875649572,1304,0.9092791919052536
10327,daily_peak,901.6772887153626,1301,0.9222765906610354
10329,daily_peak,1080.0568875649572,1304,0.9092791919052536
10330,daily_peak,911.0484124123454,1290,0.923137705721285
10331,daily_peak,966.6136449737548,1270,0.9195098703346447
10332,daily_peak,966.6136449737548,1270,0.9195098703346447
10333,daily_peak,962.6101994712538,1280,0.9238798248819592
10341,daily_peak,292.8686236342136,1067,0.9793316963567029
10342,daily_peak,54.093759970963,1057,0.986847449629627
10343,daily_peak,67.61719992569088,1057,0.986847461404158
10345,daily_peak,84.04933812871202,1041,0.9801552083178122
10346,daily_peak,88.01886572246998,1018,0.9886301182165124
10347,daily_peak,426.6915304377377,1346,0.9201334215495754
10351,daily_peak,13.240561961369123,553,1.0
10352,daily_peak,281.68633107198775,1035,0.9870486766113342
10353,daily_peak,0.0,0,0.0
10354,daily_peak,0.0,0,0.0
10357,daily_peak,71.90172559005022,552,1.0
10358,daily_peak,0.0,0,0.0
10359,daily_peak,226.9322385456264,1133,0.9579448964965471
10361,daily_peak,270.6099531485438,1135,0.9595793037924579
10362,daily_peak,451.0165899327099,1135,0.9595792962757501
10364,daily_peak,297.53524328237773,1012,0.986733646391172
10365,daily_peak,61.78666763904877,735,1.0
10366,daily_peak,61.996843761431286,546,1.0
10367,daily_peak,61.37498415088653,567,1.0
10369,daily_peak,76.7187300169468,567,1.0
1037,daily_peak,1862.87410154742,1045,0.9885256636746405
10374,daily_peak,213.0683928948939,1042,0.9862590637794486
10377,daily_peak,227.2618721992392,1370,0.9131900638513242
1038,daily_peak,6012.066928534031,1113,0.981868594933134
10380,daily_peak,1469.8848330581486,1657,0.7588059986089697
10382,daily_peak,1413.5705611782073,1604,0.814792358245543
10384,daily_peak,1619.1506174361705,1653,0.7593738843971948
10385,daily_peak,121.20633215423673,1370,0.913190044546311
10386,daily_peak,294.04363450574874,1020,0.9889762123131739
10388,daily_peak,0.0,0,0.0
1039,daily_peak,3864.9497677049635,1110,0.983128661299419
10390,daily_peak,25.54558466044441,835,1.0
10391,daily_peak,891.5678322383463,1365,0.931858173907405
10394,daily_peak,0.0,0,0.0
10398,daily_peak,0.0,0,0.0
