terminal_price,price_shape,rule,selected_record_count,durable_record_count,strict_selected_count,selected_capacity_gw,selected_capex_100m_cny,selected_h2_mt_per_year,durable_capacity_gw,durable_capex_100m_cny,durable_h2_mt_per_year,total_selected_capacity_gw,total_selected_capex_100m_cny,total_selected_h2_mt_per_year,at_risk_record_count,at_risk_capex_100m_cny
22.0,linear,conditional_forward_screen,970,970,0,3.5233067698033174,253.67808742583884,0.15890226994816972,3.5233067698033174,253.67808742583884,0.15890226994816972,3.5233067698033174,253.67808742583884,0.15890226994816972,0,0.0
22.0,linear,low_hurdle_locked,1791,443,0,3.645765820636911,262.4951390858576,0.15638424318379276,3.645765820636911,262.4951390858576,0.15638424318379276,8.422973421453497,606.4540863446518,0.322599964043221,1348,343.9589472587942
22.0,linear,static_6p5_locked,1098,944,0,4.35976538162509,313.90310747700653,0.1904523167948988,4.35976538162509,313.90310747700653,0.1904523167948988,4.591393079003398,330.5803016882446,0.19921149571592425,154,16.677194211238117
22.0,back_loaded,conditional_forward_screen,1057,1057,0,4.225679758727045,304.24894262834727,0.1857599968938238,4.225679758727045,304.24894262834727,0.1857599968938238,4.225679758727045,304.24894262834727,0.1857599968938238,0,0.0
22.0,back_loaded,low_hurdle_locked,1791,702,0,5.154817109492521,371.1468318834615,0.21401360061274552,5.154817109492521,371.1468318834615,0.21401360061274552,8.422973421453497,606.4540863446518,0.322599964043221,1089,235.3072544611902
22.0,back_loaded,static_6p5_locked,1098,1055,0,4.546582300886406,327.35392566382126,0.1975736510086054,4.546582300886406,327.35392566382126,0.1975736510086054,4.591393079003398,330.5803016882446,0.19921149571592425,43,3.2263760244234025
22.0,all_timings,robust_forward_screen,776,776,0,2.6392820494386195,190.0283075595806,0.1233262798457318,2.6392820494386195,190.0283075595806,0.1233262798457318,2.6392820494386195,190.0283075595806,0.1233262798457318,0,0.0
23.0,front_loaded,conditional_forward_screen,877,877,0,3.0631712447572106,220.54832962251916,0.14063754433970618,3.0631712447572106,220.54832962251916,0.14063754433970618,3.0631712447572106,220.54832962251916,0.14063754433970618,0,0.0
23.0,front_loaded,low_hurdle_locked,1791,328,0,2.8252977910539747,203.42144095588614,0.12391564695542441,2.8252977910539747,203.42144095588614,0.12391564695542441,8.422973421453497,606.4540863446518,0.322599964043221,1463,403.03264538876556
23.0,front_loaded,static_6p5_locked,1098,742,0,3.963206768279364,285.3508873161142,0.17472434065922537,3.963206768279364,285.3508873161142,0.17472434065922537,4.591393079003398,330.5803016882446,0.19921149571592425,356,45.229414372130414
23.0,linear,conditional_forward_screen,1015,1015,0,3.7934045310370985,273.1251262346711,0.16937877020389366,3.7934045310370985,273.1251262346711,0.16937877020389366,3.7934045310370985,273.1251262346711,0.16937877020389366,0,0.0
23.0,linear,low_hurdle_locked,1791,515,0,4.110269163748472,295.9393797898899,0.17440525629972428,4.110269163748472,295.9393797898899,0.17440525629972428,8.422973421453497,606.4540863446518,0.322599964043221,1276,310.51470655476174
23.0,linear,static_6p5_locked,1098,1002,0,4.43974123197543,319.6613687022309,0.1935441461070157,4.43974123197543,319.6613687022309,0.1935441461070157,4.591393079003398,330.5803016882446,0.19921149571592425,96,10.918932986013708
23.0,back_loaded,conditional_forward_screen,1064,1064,0,4.309615276696128,310.2922999221213,0.18888077286418295,4.309615276696128,310.2922999221213,0.18888077286418295,4.309615276696128,310.2922999221213,0.18888077286418295,0,0.0
23.0,back_loaded,low_hurdle_locked,1791,735,0,5.2733814279354485,379.6834628113523,0.21841312795927462,5.2733814279354485,379.6834628113523,0.21841312795927462,8.422973421453497,606.4540863446518,0.322599964043221,1056,226.7706235332994
