ObjectId,merge_province_cn,power_type_cn,initial_6p5_gap_100m_cny,operating_learning_gain_100m_cny,gap_share_of_initial_capex,gain_share_of_initial_capex,learning_gain_share_of_gap,closes_gap_at_baseline_learning,selected_electrolyser_capacity_mw,annual_active_hours_at_fid,operating_horizon_years,initial_stack_life_hours,cumulative_operating_hours,first_stack_replacement_year_no_learning,first_stack_replacement_year_with_learning,stack_replacements_no_learning,stack_replacements_with_learning,triggers_stack_replacement_no_learning,triggers_stack_replacement_with_learning,has_positive_operating_learning_gain,replacement_gain_identity_mismatch
W7852,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False,1.0032427092907772,1816.0,30,60000.0,54480.0,,,0,0,False,False,False,False
W7865,新疆,风电,0.015181245375621268,0.0,0.20089630880107617,0.0,0.0,False,1.0495495485969455,1777.0,30,60000.0,53310.0,,,0,0,False,False,False,False
W7876,新疆,风电,0.01284449586895464,0.0,0.09797707436399354,0.0,0.0,False,1.8207910076488625,1993.0,30,60000.0,59790.0,,,0,0,False,False,False,False
W7877,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False,1.0032427092907772,1816.0,30,60000.0,54480.0,,,0,0,False,False,False,False
W7883,新疆,风电,0.011579275613726533,0.0,0.15590931539895933,0.0,0.0,False,1.0315180462523024,1876.0,30,60000.0,56280.0,,,0,0,False,False,False,False
W7884,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False,1.0032427092907772,1816.0,30,60000.0,54480.0,,,0,0,False,False,False,False
W7890,新疆,风电,0.013530224713433762,0.0,0.18689153327136676,0.0,0.0,False,1.0055018779995786,1836.0,30,60000.0,55080.0,,,0,0,False,False,False,False
W7897,新疆,风电,0.012236294109943943,0.0,0.08927528546555982,0.0,0.0,False,1.9036458793552542,1998.0,30,60000.0,59940.0,,,0,0,False,False,False,False
W7904,新疆,风电,0.01284449586895464,0.0,0.09797707436399354,0.0,0.0,False,1.8207910076488625,1993.0,30,60000.0,59790.0,,,0,0,False,False,False,False
W7911,新疆,风电,0.01284449586895464,0.0,0.09797707436399354,0.0,0.0,False,1.8207910076488625,1993.0,30,60000.0,59790.0,,,0,0,False,False,False,False
W7914,新疆,风电,0.01284449586895464,0.0,0.09797707436399354,0.0,0.0,False,1.8207910076488625,1993.0,30,60000.0,59790.0,,,0,0,False,False,False,False
W7921,新疆,风电,0.01284449586895464,0.0,0.09797707436399354,0.0,0.0,False,1.8207910076488625,1993.0,30,60000.0,59790.0,,,0,0,False,False,False,False
W7927,新疆,风电,0.011579275613726533,0.0,0.15590931539895933,0.0,0.0,False,1.0315180462523024,1876.0,30,60000.0,56280.0,,,0,0,False,False,False,False
W7935,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False,1.0032427092907772,1816.0,30,60000.0,54480.0,,,0,0,False,False,False,False
W7941,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False,1.0032427092907772,1816.0,30,60000.0,54480.0,,,0,0,False,False,False,False
W7948,山西,风电,0.015790883171492087,0.0,0.16095651888113116,0.0,0.0,False,1.3625904893497884,1851.0,30,60000.0,55530.0,,,0,0,False,False,False,False
W7953,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False,1.0032427092907772,1816.0,30,60000.0,54480.0,,,0,0,False,False,False,False
W7958,山西,风电,0.015790883171492087,0.0,0.16095651888113116,0.0,0.0,False,1.3625904893497884,1851.0,30,60000.0,55530.0,,,0,0,False,False,False,False
W7978,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False,1.0032427092907772,1816.0,30,60000.0,54480.0,,,0,0,False,False,False,False
W8000,新疆,风电,0.0183272003725532,0.0,0.20983858431926966,0.0,0.0,False,1.213048832008439,1755.0,30,60000.0,52650.0,,,0,0,False,False,False,False
W8045,云南,风电,0.02307063703869498,0.0,0.15968739426295409,0.0,0.0,False,2.0065798925786265,1858.0,30,60000.0,55740.0,,,0,0,False,False,False,False
W8050,云南,风电,0.01774664121929728,0.0,0.15968737307495834,0.0,0.0,False,1.54352296803139,1858.0,30,60000.0,55740.0,,,0,0,False,False,False,False
W8096,云南,风电,0.015890229188448374,0.0,0.19977426231454293,0.0,0.0,False,1.1047350397412652,1772.0,30,60000.0,53160.0,,,0,0,False,False,False,False
W8098,云南,风电,0.015890229188448374,0.0,0.19977426231454293,0.0,0.0,False,1.1047350397412652,1772.0,30,60000.0,53160.0,,,0,0,False,False,False,False
W8111,云南,风电,0.02180836157417864,0.0,0.20411194772857008,0.0,0.0,False,1.4839597295660134,1765.0,30,60000.0,52950.0,,,0,0,False,False,False,False
W8153,云南,风电,0.016051752581209975,0.0,0.21962477252230853,0.0,0.0,False,1.0150995514393322,1758.0,30,60000.0,52740.0,,,0,0,False,False,False,False
W8162,云南,风电,0.019166522889039465,0.0,0.192711053601785,0.0,0.0,False,1.3813515198888886,1779.0,30,60000.0,53370.0,,,0,0,False,False,False,False
W8214,云南,风电,0.014674346877710737,0.0,0.2014758195211129,0.0,0.0,False,1.0115872653401987,1832.0,30,60000.0,54960.0,,,0,0,False,False,False,False
W89,甘肃,风电,0.0487958279205991,0.0,0.10366393005111946,0.0,0.0,False,6.537662925728759,1950.0,30,60000.0,58500.0,,,0,0,False,False,False,False
W912,甘肃,风电,0.01315192973303668,0.0,0.17939423724201006,0.0,0.0,False,1.0182361125134536,1828.0,30,60000.0,54840.0,,,0,0,False,False,False,False
W922,甘肃,风电,0.01315192973303668,0.0,0.17939423724201006,0.0,0.0,False,1.0182361125134536,1828.0,30,60000.0,54840.0,,,0,0,False,False,False,False
W925,甘肃,风电,0.040325583228411,0.0,0.15738749965511117,0.0,0.0,False,3.558589761361986,1848.0,30,60000.0,55440.0,,,0,0,False,False,False,False
W93,甘肃,风电,0.09759165996752117,0.0,0.10366393388938316,0.0,0.0,False,13.075325920174691,1950.0,30,60000.0,58500.0,,,0,0,False,False,False,False
W97,甘肃,风电,0.049039802772763076,0.0,0.10366392167150539,0.0,0.0,False,6.570351197037061,1950.0,30,60000.0,58500.0,,,0,0,False,False,False,False
W985,甘肃,风电,0.04528469610245053,0.0,0.11548747048319037,0.0,0.0,False,5.446080946292628,1936.0,30,60000.0,58080.0,,,0,0,False,False,False,False
W994,甘肃,风电,0.01315192973303668,0.0,0.17939423724201006,0.0,0.0,False,1.0182361125134536,1828.0,30,60000.0,54840.0,,,0,0,False,False,False,False
