prior_case,ObjectId,merge_province_cn,power_type_cn,capacity_mw,latitude,longitude,retain_low_assumption_weighted_probability,reach_6p5_assumption_weighted_probability
reference_gate,W4888,内蒙古,风电,50.0,40.0167,112.1017,0.722,0.036
reference_gate,W4964,内蒙古,风电,50.0,41.7061,109.509,0.5714,0.0
reference_gate,W4968,内蒙古,风电,28.0,40.227,112.1906,0.4954,0.0
reference_gate,W4991,内蒙古,风电,49.5,47.9657,122.7444,0.0186,0.0
reference_gate,W5005,青海,风电,100.0,36.078,100.0898,0.3322,0.0
reference_gate,W5007,青海,风电,200.0,36.3149,99.6815,0.5716,0.0006
reference_gate,W5009,青海,风电,50.0,36.3149,99.6815,0.3048,0.0
reference_gate,W5010,青海,风电,50.0,36.3149,99.6815,0.3048,0.0
reference_gate,W5014,青海,风电,50.0,36.3168,99.6793,0.3046,0.0
reference_gate,W5019,青海,风电,50.0,36.3168,99.6788,0.3048,0.0
reference_gate,W5021,青海,风电,450.0,36.4584,99.7185,0.5534,0.0002
reference_gate,W5022,青海,风电,400.0,36.3149,99.6815,0.5716,0.0006
reference_gate,W5025,青海,风电,51.0,36.4053,100.0368,0.3312,0.0
reference_gate,W5112,辽宁,风电,30.0,40.9583,121.1056,0.4404,0.0
reference_gate,W5243,辽宁,风电,50.0,40.3597,120.5247,0.0028,0.0
reference_gate,W5305,辽宁,风电,15.0,39.0139,121.7232,0.0776,0.0
reference_gate,W5342,辽宁,风电,21.0,40.9975,122.9955,0.7238,0.0084
reference_gate,W5379,辽宁,风电,20.0,42.4585,123.4081,0.4386,0.0
reference_gate,W5423,辽宁,风电,12.0,40.5789,122.1971,0.0236,0.0
reference_gate,W5501,山东,风电,50.0,37.3607,122.2608,0.4274,0.0
reference_gate,W5754,青海,风电,300.0,36.581,99.662,0.5232,0.0
reference_gate,W5824,吉林,风电,12.0,45.5071,124.2926,0.0008,0.0
reference_gate,W583,甘肃,风电,400.0,39.0309,102.1608,0.0856,0.0
reference_gate,W584,甘肃,风电,300.0,38.9989,102.2869,0.0868,0.0
reference_gate,W585,甘肃,风电,300.0,38.9753,102.4011,0.0746,0.0
reference_gate,W5940,青海,风电,350.0,36.4343,96.4563,0.0,0.0
reference_gate,W5948,吉林,风电,50.0,42.5301,128.6201,0.0,0.0
reference_gate,W5967,辽宁,风电,50.0,41.1065,119.6645,0.05,0.0
reference_gate,W6268,山西,风电,50.0,39.8088,112.9341,0.387,0.0
reference_gate,W6270,山西,风电,40.0,39.7844,112.901,0.214,0.0
reference_gate,W6271,山西,风电,50.0,39.8125,112.924,0.3846,0.0
reference_gate,W629,甘肃,风电,48.0,40.2661,97.1651,0.2556,0.0
reference_gate,W6339,山东,风电,50.0,37.3889,122.2579,0.426,0.0
reference_gate,W6352,山东,风电,50.0,37.2811,121.5581,0.0874,0.0
reference_gate,W6360,山东,风电,50.0,37.3215,122.0231,0.0536,0.0
reference_gate,W6375,山东,风电,50.0,36.953,122.0981,0.573,0.0
reference_gate,W6384,山东,风电,50.0,36.9951,122.1351,0.553,0.0
reference_gate,W6386,山东,风电,49.0,37.1376,122.1036,0.5274,0.0
reference_gate,W6452,山西,风电,300.0,39.5376,114.3601,0.0962,0.0
reference_gate,W6550,山西,风电,150.0,38.2694,112.1216,0.2454,0.0
reference_gate,W6723,山西,风电,100.0,39.2583,113.3001,0.1788,0.0
reference_gate,W6866,山西,风电,50.0,39.5718,112.2226,0.08,0.0
reference_gate,W6906,山西,风电,100.0,39.6554,112.6565,0.3278,0.0
reference_gate,W6910,山东,风电,50.0,37.5005,122.1179,0.4266,0.0
reference_gate,W6915,山西,风电,100.0,39.6347,112.1024,0.4338,0.0002
reference_gate,W6918,山东,风电,50.0,37.3583,122.475,0.4062,0.0
reference_gate,W6931,山东,风电,50.0,37.2561,122.3015,0.4318,0.0
reference_gate,W6937,山东,风电,50.0,37.211,122.3217,0.4926,0.0
reference_gate,W6954,山东,风电,48.0,36.9829,122.3361,0.5414,0.0
reference_gate,W6956,山东,风电,48.0,37.0103,122.5103,0.5292,0.0
reference_gate,W7010,新疆,风电,201.0,42.5692,94.632,0.0138,0.0
reference_gate,W7013,新疆,风电,200.0,42.581,94.7234,0.0398,0.0
reference_gate,W7016,新疆,风电,200.0,42.5397,94.6447,0.0138,0.0
reference_gate,W7019,山西,风电,50.0,39.6885,112.321,0.0762,0.0
reference_gate,W7029,山西,风电,50.0,39.6517,112.2689,0.0806,0.0
reference_gate,W7080,山西,风电,150.0,39.5072,112.5861,0.3234,0.0
reference_gate,W7124,山西,风电,50.0,40.1167,112.6083,0.158,0.0
reference_gate,W7125,山西,风电,50.0,40.1501,112.6333,0.1534,0.0
reference_gate,W7127,山西,风电,50.0,39.9966,112.6507,0.1542,0.0
reference_gate,W7177,山西,风电,50.0,39.4499,112.1888,0.0788,0.0
reference_gate,W7183,山西,风电,50.0,39.4968,112.1773,0.077,0.0
reference_gate,W7194,新疆,风电,50.0,46.5254,83.627,0.0038,0.0
reference_gate,W7196,山西,风电,50.0,39.8755,112.1256,0.2242,0.0
reference_gate,W7213,新疆,风电,50.0,44.4323,93.466,0.3512,0.0
reference_gate,W7224,新疆,风电,250.0,45.479,84.761,0.03,0.0
reference_gate,W7233,新疆,风电,50.0,44.2373,92.807,0.2698,0.0
reference_gate,W7243,新疆,风电,50.0,44.2367,92.9794,0.2788,0.0
reference_gate,W7248,山西,风电,200.0,39.8966,112.1259,0.43,0.0
reference_gate,W7253,山西,风电,100.0,40.3491,113.2714,0.1784,0.0
reference_gate,W7256,新疆,风电,50.0,44.4383,93.418,0.3504,0.0
reference_gate,W7258,新疆,风电,50.0,44.4016,93.348,0.3316,0.0
reference_gate,W7260,山西,风电,100.0,39.7874,112.077,0.4484,0.0
reference_gate,W7268,新疆,风电,50.0,44.2408,93.3349,0.1596,0.0
reference_gate,W7269,山西,风电,150.0,24.788,112.1941,0.0,0.0
reference_gate,W7273,新疆,风电,201.0,43.7979,90.5122,0.003,0.0
reference_gate,W7276,新疆,风电,50.0,44.4104,93.3856,0.3368,0.0
reference_gate,W7277,山西,风电,50.0,40.1635,113.2094,0.1996,0.0
reference_gate,W7281,新疆,风电,50.0,46.1825,84.2014,0.2968,0.0
reference_gate,W7285,新疆,风电,50.0,44.2758,93.4439,0.2812,0.0
reference_gate,W7371,山西,风电,48.0,40.1954,113.2471,0.1454,0.0
reference_gate,W7380,新疆,风电,50.0,44.103,93.1612,0.292,0.0
reference_gate,W7382,山西,风电,100.0,39.569,112.1952,0.3978,0.0
reference_gate,W7383,新疆,风电,50.0,44.2403,93.3352,0.1606,0.0
reference_gate,W7399,新疆,风电,50.0,44.1025,93.1237,0.3026,0.0
reference_gate,W7408,山西,风电,199.0,39.8003,112.0936,0.4452,0.0
reference_gate,W7410,新疆,风电,50.0,38.933,88.1396,0.0,0.0
reference_gate,W7421,新疆,风电,100.0,43.3619,88.2915,0.0134,0.0
reference_gate,W7424,新疆,风电,50.0,44.1549,92.7101,0.3228,0.0
reference_gate,W7431,新疆,风电,50.0,44.159,92.7101,0.3214,0.0
reference_gate,W7439,新疆,风电,300.0,44.1603,92.9219,0.3216,0.0
reference_gate,W7447,新疆,风电,50.0,44.0964,93.0994,0.314,0.0
reference_gate,W7460,新疆,风电,50.0,44.1555,93.2186,0.262,0.0
reference_gate,W7468,新疆,风电,50.0,44.1419,93.2007,0.2682,0.0
reference_gate,W7470,新疆,风电,250.0,43.4674,88.3705,0.0068,0.0
reference_gate,W7474,山西,风电,50.0,37.4616,113.9542,0.5364,0.0024
reference_gate,W7477,新疆,风电,50.0,44.1693,93.2346,0.259,0.0
reference_gate,W7479,山西,风电,50.0,39.336,112.1185,0.0872,0.0
reference_gate,W7480,新疆,风电,50.0,44.1698,93.258,0.2562,0.0
reference_gate,W7487,新疆,风电,50.0,44.202,92.6709,0.2938,0.0
reference_gate,W7492,山西,风电,200.0,39.2997,112.1128,0.423,0.0004
reference_gate,W7495,新疆,风电,50.0,44.202,92.6709,0.2938,0.0
reference_gate,W7508,新疆,风电,50.0,44.2389,92.8503,0.27,0.0
reference_gate,W7514,山西,风电,50.0,40.3476,113.5529,0.1666,0.0
reference_gate,W7515,山西,风电,49.5,39.9999,112.2229,0.1828,0.0
reference_gate,W7516,新疆,风电,50.0,44.102,93.1757,0.2896,0.0
reference_gate,W7520,山西,风电,50.0,40.2766,113.5351,0.1634,0.0
reference_gate,W7521,山西,风电,100.0,39.9999,112.2229,0.3888,0.0
reference_gate,W7522,新疆,风电,50.0,44.1776,93.1299,0.2704,0.0
reference_gate,W7535,山西,风电,62.3,40.3588,113.5874,0.1736,0.0
reference_gate,W7545,新疆,风电,50.0,44.175,93.1333,0.2704,0.0
reference_gate,W7546,新疆,风电,100.0,44.2589,91.1536,0.0,0.0
reference_gate,W7559,新疆,风电,150.0,43.8318,90.2871,0.0,0.0
reference_gate,W7560,新疆,风电,50.0,44.1764,93.1625,0.2646,0.0
reference_gate,W7568,新疆,风电,50.0,44.1358,93.1125,0.2922,0.0
reference_gate,W7578,新疆,风电,50.0,44.0618,93.1286,0.3218,0.0
reference_gate,W7592,新疆,风电,50.0,44.1265,93.0681,0.3098,0.0
reference_gate,W7600,新疆,风电,50.0,44.2809,93.5486,0.2752,0.0
reference_gate,W7603,山西,风电,50.0,40.5734,114.1261,0.0374,0.0
reference_gate,W7606,新疆,风电,50.0,44.2731,93.525,0.2734,0.0
reference_gate,W7611,山西,风电,50.0,40.5833,114.225,0.033,0.0
reference_gate,W7626,山西,风电,68.5,40.4587,114.2892,0.1416,0.0
reference_gate,W7639,山西,风电,70.0,40.4198,114.0906,0.1542,0.0
reference_gate,W7661,山西,风电,50.0,40.298,114.3963,0.0562,0.0
reference_gate,W7664,新疆,风电,50.0,45.2501,90.4352,0.1468,0.0
reference_gate,W7683,新疆,风电,50.0,44.1006,93.1124,0.3058,0.0
reference_gate,W7693,山西,风电,99.0,40.3426,114.2754,0.267,0.0
reference_gate,W7695,新疆,风电,50.0,43.5124,88.3275,0.0,0.0
reference_gate,W7700,山西,风电,99.0,40.4128,114.2753,0.2488,0.0
reference_gate,W7725,新疆,风电,130.0,43.9779,81.5276,0.2042,0.0
reference_gate,W7727,新疆,风电,200.0,42.2794,95.1094,0.0704,0.0
reference_gate,W7729,新疆,风电,50.0,43.8036,94.6226,0.3232,0.0
reference_gate,W7735,新疆,风电,200.0,42.175,94.8501,0.076,0.0
reference_gate,W7754,山西,风电,50.0,40.2501,114.2667,0.059,0.0
reference_gate,W7757,新疆,风电,50.0,39.1685,88.238,0.0,0.0
reference_gate,W7776,新疆,风电,200.0,42.2597,94.9917,0.0554,0.0
reference_gate,W7784,新疆,风电,600.0,42.0726,94.8094,0.0696,0.0
reference_gate,W7787,新疆,风电,300.0,41.9667,94.5667,0.0758,0.0
reference_gate,W7788,山西,风电,150.0,39.714,112.7806,0.3178,0.0
reference_gate,W7789,山西,风电,50.0,40.025,112.1583,0.1908,0.0
reference_gate,W7793,新疆,风电,50.0,43.7582,94.9879,0.3122,0.0
reference_gate,W7794,山西,风电,100.0,39.5465,112.6631,0.3342,0.0
reference_gate,W7799,山西,风电,50.0,40.025,112.175,0.1894,0.0
reference_gate,W7804,新疆,风电,99.0,45.6858,82.9069,0.529,0.0
reference_gate,W7806,新疆,风电,200.0,41.9705,94.7476,0.063,0.0
reference_gate,W7812,山西,风电,50.0,39.8117,112.6667,0.161,0.0
reference_gate,W7816,新疆,风电,200.0,41.9619,94.8033,0.0602,0.0
reference_gate,W7819,山西,风电,50.0,39.5978,112.5861,0.061,0.0
reference_gate,W7828,新疆,风电,50.0,44.2406,93.3354,0.1598,0.0
reference_gate,W7829,山西,风电,50.0,39.5651,112.6694,0.067,0.0
reference_gate,W7830,山西,风电,50.0,39.7373,112.3946,0.074,0.0
reference_gate,W7838,山西,风电,50.0,39.7917,112.3667,0.1866,0.0
reference_gate,W7840,新疆,风电,49.5,43.3688,88.3037,0.0,0.0
reference_gate,W7844,新疆,风电,201.0,42.5626,94.9118,0.096,0.0
reference_gate,W7850,山西,风电,49.5,39.9755,112.4729,0.1672,0.0
reference_gate,W7851,新疆,风电,200.0,42.5824,94.8086,0.0674,0.0
reference_gate,W7852,山西,风电,50.0,39.7889,112.4398,0.1728,0.0
reference_gate,W7865,新疆,风电,100.0,46.2548,83.878,0.162,0.0
reference_gate,W7876,新疆,风电,50.0,46.2208,84.1056,0.4272,0.0
