ObjectId,merge_province_cn,power_type_cn,resource_branch,strict_marginal_vs_6p5,critical_terminal_price_colocated_6p5,right_censored_colocated_6p5_at_60,critical_terminal_price_independent_h2_8,right_censored_independent_h2_8_at_60
4102,陕西,光伏,full_output_upper_bound,False,21.768424585461617,False,23.30098271369934,False
4103,陕西,光伏,full_output_upper_bound,False,21.90293401479721,False,23.45295399427414,False
4104,陕西,光伏,full_output_upper_bound,False,22.130768671631813,False,23.864071369171143,False
4105,陕西,光伏,full_output_upper_bound,False,22.11303971707821,False,23.85099560022354,False
4107,陕西,光伏,full_output_upper_bound,False,22.168843746185303,False,23.922016248106956,False
4108,陕西,光伏,full_output_upper_bound,False,22.136911377310753,False,23.879453614354134,False
4109,陕西,光伏,full_output_upper_bound,False,22.244558930397034,False,23.991206511855125,False
4111,宁夏,光伏,full_output_upper_bound,False,18.9010888338089,False,20.884416326880455,False
4117,青海,光伏,full_output_upper_bound,False,14.114541113376617,False,15.013996660709381,False
4125,宁夏,光伏,full_output_upper_bound,False,20.16848936676979,False,22.38971136510372,False
4126,青海,光伏,full_output_upper_bound,False,14.114541113376617,False,15.013996660709381,False
4127,青海,光伏,full_output_upper_bound,False,14.114541113376617,False,15.013996660709381,False
4128,青海,光伏,full_output_upper_bound,False,14.114541113376617,False,15.013996660709381,False
4129,青海,光伏,full_output_upper_bound,False,14.114541113376617,False,15.013996660709381,False
413,甘肃,光伏,full_output_upper_bound,False,16.769380196928978,False,18.055412471294403,False
4130,青海,光伏,full_output_upper_bound,False,13.980051800608635,False,14.852779358625412,False
4132,青海,光伏,full_output_upper_bound,False,13.980051800608635,False,14.852779358625412,False
4133,青海,光伏,full_output_upper_bound,False,13.980051800608635,False,14.852779358625412,False
4134,青海,光伏,full_output_upper_bound,False,14.114541113376617,False,15.013996660709381,False
4135,青海,光伏,full_output_upper_bound,False,14.114541113376617,False,15.013996660709381,False
4136,青海,光伏,full_output_upper_bound,False,14.114541113376617,False,15.013996660709381,False
4137,青海,光伏,full_output_upper_bound,False,14.114541113376617,False,15.013996660709381,False
4138,青海,光伏,full_output_upper_bound,False,14.091055244207382,False,14.987545609474182,False
4139,青海,光伏,full_output_upper_bound,False,14.091055244207382,False,14.987545609474182,False
4140,青海,光伏,full_output_upper_bound,False,14.251940622925758,False,15.179708451032639,False
4141,青海,光伏,full_output_upper_bound,False,14.125238209962845,False,15.027972534298897,False
4143,青海,光伏,full_output_upper_bound,False,14.251940622925758,False,15.179708451032639,False
4144,青海,光伏,full_output_upper_bound,False,14.251940622925758,False,15.179708451032639,False
4145,青海,光伏,full_output_upper_bound,False,14.251940622925758,False,15.179708451032639,False
4146,青海,光伏,full_output_upper_bound,False,14.104890525341034,False,15.003289729356766,False
4147,青海,光伏,full_output_upper_bound,False,14.114541113376617,False,15.013996660709381,False
4148,青海,光伏,full_output_upper_bound,False,14.114541113376617,False,15.013996660709381,False
4149,青海,光伏,full_output_upper_bound,False,14.114541113376617,False,15.013996660709381,False
4151,青海,光伏,full_output_upper_bound,False,14.091055244207382,False,14.987545609474182,False
4153,青海,光伏,full_output_upper_bound,False,15.2369474619627,False,16.375639960169792,False
4154,青海,光伏,full_output_upper_bound,False,15.314960405230522,False,16.469168812036514,False
4155,青海,光伏,full_output_upper_bound,False,15.2369474619627,False,16.375639960169792,False
4156,青海,光伏,full_output_upper_bound,False,15.2369474619627,False,16.375639960169792,False
4157,青海,光伏,full_output_upper_bound,False,15.2369474619627,False,16.375639960169792,False
4159,青海,光伏,full_output_upper_bound,False,15.2369474619627,False,16.375639960169792,False
4160,青海,光伏,full_output_upper_bound,False,15.314960405230522,False,16.469168812036514,False
4161,青海,光伏,full_output_upper_bound,False,15.2369474619627,False,16.375639960169792,False
4163,青海,光伏,full_output_upper_bound,False,15.272546634078026,False,16.41837939620018,False
4165,青海,光伏,full_output_upper_bound,False,15.187458023428917,False,16.313279271125793,False
4167,青海,光伏,full_output_upper_bound,False,15.2369474619627,False,16.375639960169792,False
4173,青海,光伏,full_output_upper_bound,False,15.377748683094978,False,16.54623582959175,False
4176,青海,光伏,full_output_upper_bound,False,15.472717434167862,False,16.65932647883892,False
4179,青海,光伏,full_output_upper_bound,False,15.314960405230522,False,16.469168812036514,False
418,甘肃,光伏,full_output_upper_bound,False,16.703806221485138,False,17.9747074842453,False
4180,青海,光伏,full_output_upper_bound,False,15.314960405230522,False,16.469168812036514,False
4182,青海,光伏,full_output_upper_bound,False,15.314960405230522,False,16.469168812036514,False
4189,青海,光伏,full_output_upper_bound,False,15.314960405230522,False,16.469168812036514,False
