scenario_id,resource_branch,system_capex_cny_per_kw,curtailed_power_price_cny_per_kwh,opex_accounting_case,fixed_om_rate,stack_replacement_share,resource_realization,debt_ratio,loan_rate,is_main,candidate_station_count,capacity_candidates_per_station,minimum_electrolyzer_capacity_mw,low_return_entry_count,colocated_6p5_same_configuration_count,colocated_6p5_independent_optimized_count,independent_h2_8_same_configuration_count,independent_h2_8_independent_optimized_count,strict_marginal_vs_6p5_count,strict_marginal_vs_8_count,low_return_station_count,low_return_capacity_gw,low_return_capex_100m_cny,low_return_h2_mt_per_year,low_return_mean_capture_target,low_return_median_capture_target,strict_6p5_station_count,strict_6p5_capacity_gw,strict_6p5_capex_100m_cny,strict_6p5_h2_mt_per_year,strict_6p5_mean_capture_target,strict_6p5_median_capture_target,strict_8_station_count,strict_8_capacity_gw,strict_8_capex_100m_cny,strict_8_h2_mt_per_year,strict_8_mean_capture_target,strict_8_median_capture_target
C235,curtailment_only,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False,10214,16,1.0,6115,4983,5131,3999,4761,984,1354,6115,33.60904284060581,1209.9255422618091,0.8185356326252062,0.6246426819296811,0.6,984,1.2343446039553458,44.436405742392445,0.018498023945045808,0.4496341463414634,0.4,1354,1.8221411061807804,65.59707982250809,0.028493503516604568,0.4506573116691285,0.4
C236,curtailment_only,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False,10214,16,1.0,6057,4878,5045,3915,4669,1012,1388,6057,33.08518650115353,1191.066714041527,0.8115909113562022,0.6191332342743933,0.6,1012,1.2882544774232707,46.37716118723774,0.01965674705071845,0.4396640316205533,0.4,1388,1.9561943035918083,70.42299492930509,0.03109835648881527,0.44667867435158504,0.4
C237,curtailment_only,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False,10214,16,1.0,6002,4750,4963,3708,4564,1039,1438,6002,32.59163490166076,1173.2988564597872,0.8049527444804415,0.6151766077974009,0.6,1039,1.3238313105080235,47.65792717828885,0.020549306625194212,0.440846968238691,0.4,1438,2.0396608702533534,73.42779132912072,0.03298948918684014,0.4457510431154381,0.4
C238,curtailment_only,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False,10214,16,1.0,6083,5176,5256,4825,5035,827,1048,6083,33.38392717546769,1201.821378316837,0.8155668721897421,0.6218296892980437,0.6,827,1.0293873600459642,37.05794496165471,0.015241389086234153,0.4380169286577993,0.4,1048,1.3373980691517908,48.146330489464475,0.02036079863246961,0.4443129770992366,0.4
C239,curtailment_only,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False,10214,16,1.0,6010,5059,5156,4581,4902,854,1108,6010,32.6953545993819,1177.0327655777485,0.8063533800788484,0.6163377703826954,0.6,854,1.0598658136100085,38.155169289960305,0.01604361771066264,0.43716627634660427,0.4,1108,1.4269602703396385,51.37056973222698,0.022290672291955315,0.4439891696750902,0.4
C240,curtailment_only,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False,10214,16,1.0,5918,4950,5043,4236,4733,875,1185,5918,31.998584048648873,1151.9490257513594,0.7968250248632565,0.6126039202433254,0.6,875,1.1007204473620205,39.62593610503274,0.01709454698308259,0.43695999999999996,0.4,1185,1.545548293436914,55.639738563728905,0.024904662029977993,0.4388945147679324,0.4
C241,curtailment_only,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False,10214,16,1.0,6071,5252,5313,5020,5149,758,922,6071,33.309978151318546,1199.1592134474674,0.8145868516027774,0.6211151375391204,0.6,758,0.9426995485433388,33.9371837475602,0.013877760677059158,0.43323218997361473,0.4,922,1.1541053224864968,41.54779160951389,0.017347632448482534,0.4414750542299349,0.4
C242,curtailment_only,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False,10214,16,1.0,5985,5129,5199,4852,5003,786,982,5985,32.473848162024765,1169.0585338328915,0.8033508413389139,0.6149523809523809,0.6,786,0.9701486523781891,34.925351485614804,0.014649373521491508,0.4336386768447837,0.4,982,1.2448905474442458,44.816059707992856,0.019264182069204733,0.440366598778004,0.4
C243,curtailment_only,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False,10214,16,1.0,5874,5015,5090,4478,4807,784,1067,5874,31.75130658002126,1143.0470368807653,0.7934000323115802,0.6118300987402111,0.6,784,0.971726321028344,34.98214755702039,0.015086888012330742,0.4446938775510204,0.4,1067,1.3860556019367778,49.898001669723996,0.02227590844829215,0.442680412371134,0.4
C244,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.5,0.025,False,10214,16,1.0,5725,4123,4355,3098,3928,1370,1797,5725,19.583469352573907,705.0048966926605,0.4402375050688056,0.7223947598253275,0.7,1370,1.6238183425220816,58.45746033079494,0.02223590695565734,0.6393795620437955,0.6,1797,2.2414729519815646,80.69302627133631,0.032391749760290835,0.635025041736227,0.6
C245,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.5,0.035,False,10214,16,1.0,5640,3900,4243,2896,3798,1397,1842,5640,19.244075373037035,692.7867134293333,0.43644266687360106,0.7186631205673759,0.7,1397,1.6638850558822824,59.89986201176216,0.023379693894709848,0.6338224767358626,0.6,1842,2.3738652726881386,85.45914981677299,0.03517555905815542,0.632345276872964,0.6
C246,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.5,0.045,False,10214,16,1.0,5564,3768,4159,2748,3702,1405,1862,5564,18.87495213012501,679.4982766845003,0.4322273041886579,0.7136718188353702,0.7,1405,1.682749880238365,60.578995688581145,0.024163426270628334,0.6293665480427046,0.6,1862,2.399037872927763,86.36536342539945,0.036343469087440954,0.6261493018259935,0.6
C247,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.7,0.025,False,10214,16,1.0,5699,4480,4560,3825,4238,1139,1461,5699,19.474158492281813,701.069705722145,0.43902600993048396,0.7213037374978069,0.7,1139,1.3365120690345398,48.114434485243436,0.017867430361676775,0.6425373134328358,0.6,1461,1.7429477153229942,62.746117751627786,0.024316644862796576,0.6369609856262833,0.6
C248,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.7,0.035,False,10214,16,1.0,5578,4291,4389,3580,4109,1189,1469,5578,18.946705570754755,682.0814005471711,0.43305814473351634,0.7151057726783794,0.7,1189,1.3998764194480182,50.39555110012865,0.01947183457468471,0.6331370899915896,0.6,1469,1.767999768274983,63.64799165789939,0.025506660787237116,0.6281756296800545,0.6
C249,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.7,0.045,False,10214,16,1.0,5467,4057,4240,3183,3872,1227,1595,5467,18.49231692288234,665.7234092237643,0.4277298661013678,0.7094786903237608,0.7,1227,1.4482651121373133,52.13754403694328,0.020843052333581493,0.6279217603911981,0.6,1595,1.960754729739224,70.58717027061206,0.02955083101509581,0.6215360501567397,0.6
C250,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.8,0.025,False,10214,16,1.0,5679,4603,4661,4188,4368,1018,1311,5679,19.397186073607326,698.2986986498637,0.4381655520895184,0.7203046310970243,0.7,1018,1.1977578250125054,43.11928170045021,0.015828266547539528,0.644351669941061,0.6,1311,1.551714941893486,55.861737908165495,0.021342568031943388,0.6376430205949657,0.6
C251,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.8,0.035,False,10214,16,1.0,5542,4432,4486,3915,4196,1056,1346,5542,18.80794638954099,677.0860700234756,0.4314488532235897,0.7130404186214363,0.7,1056,1.2394449136000034,44.62001688960012,0.017095751752654674,0.6348579545454546,0.6,1346,1.6082367844902727,57.896524241649836,0.023040791192214468,0.6292793462109956,0.6
C252,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.8,0.045,False,10214,16,1.0,5426,4177,4285,3524,4003,1141,1423,5426,18.178658681115444,654.431712520156,0.42399220341459853,0.7053317360855141,0.7,1141,1.34010632203913,48.24382759340869,0.019283314624730197,0.6298159509202454,0.6,1423,1.7050976607518833,61.38351578706781,0.02545586489490971,0.6245326774420238,0.6
C253,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.5,0.025,False,10214,16,1.0,6283,4530,4930,3268,4488,1353,1795,6283,29.388703631713856,1057.9933307416989,0.6633517907240722,0.6932946044883018,0.7,1353,1.7270353988367384,62.173274358122576,0.023652783808222205,0.561988174427199,0.5,1795,2.4597839867369746,88.5522235225311,0.03537326403941861,0.5666963788300836,0.6
C254,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.5,0.035,False,10214,16,1.0,6218,4267,4812,3042,4354,1406,1864,6218,28.907068210915977,1040.6544555929752,0.6579844229973761,0.6881183660340945,0.7,1406,1.7943888688362273,64.59799927810418,0.025177215586436614,0.5549217638691323,0.5,1864,2.6330768130067184,94.79076526824187,0.03878618400326771,0.5588894849785407,0.5
C255,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.5,0.045,False,10214,16,1.0,6129,4085,4705,2893,4262,1424,1867,6129,28.33617041707447,1020.1021350146808,0.6514712457343421,0.6816593245227607,0.7,1424,1.8181801945760925,65.45448700473932,0.02617186773569717,0.5473946629213483,0.5,1867,2.652305165570973,95.48298596055504,0.03994611268093646,0.551119442956615,0.5
C256,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.7,0.025,False,10214,16,1.0,6249,5011,5180,4154,4787,1069,1462,6249,29.218372764789333,1051.8614195324158,0.6614646714486774,0.6921299407905265,0.7,1069,1.34624914326539,48.46496915755405,0.01791626477014075,0.5641908325537885,0.5,1462,1.8813867237878914,67.7299220563641,0.02632641794080148,0.5604787961696307,0.5
C257,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.7,0.035,False,10214,16,1.0,6139,4813,5007,3855,4641,1132,1498,6139,28.43995973056869,1023.8385503004729,0.65267006531527,0.6835869034044632,0.7,1132,1.4161303486518424,50.98069255146633,0.019617333807767215,0.5496378091872792,0.5,1498,1.9340545563856248,69.62596402988251,0.02799644459984938,0.5484579439252336,0.5
C258,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.7,0.045,False,10214,16,1.0,6053,4496,4811,3399,4443,1242,1610,6053,27.79387900052584,1000.5796440189304,0.6451130831593797,0.6754402775483231,0.7,1242,1.5464793847986913,55.6732578527529,0.02225619018336926,0.5359017713365539,0.5,1610,2.1321613502793744,76.75780861005748,0.03194654107428028,0.5387826086956522,0.5
C259,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.8,0.025,False,10214,16,1.0,6238,5133,5237,4654,4992,1001,1246,6238,29.11516939026404,1048.1460980495056,0.6603155383502068,0.6905690926579032,0.7,1001,1.2576996187365417,45.27718627451549,0.01663362615890127,0.558111888111888,0.5,1246,1.5792164426734034,56.85179193624252,0.02159378222256471,0.5600481540930978,0.5
C260,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.8,0.035,False,10214,16,1.0,6115,4982,5091,4271,4744,1024,1371,6115,28.250071961728427,1017.0025906222234,0.6504750481118732,0.6806688470973017,0.7,1024,1.2714133032396566,45.770878916627645,0.017487369228820823,0.544228515625,0.5,1371,1.7421965212719006,62.71907476578842,0.025025875323925743,0.5449963530269876,0.5
C261,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.8,0.045,False,10214,16,1.0,6019,4670,4855,3819,4575,1164,1444,6019,27.332629538379383,983.9746633816577,0.6396254314955391,0.6705748463199867,0.7,1164,1.4405749504816456,51.86069821733925,0.020718047042608243,0.534828178694158,0.5,1444,1.8394973242474137,66.22190367290689,0.027325643383354956,0.5387049861495845,0.5
C262,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False,10214,16,1.0,6641,4709,5279,3358,4837,1362,1804,6641,39.21000199219584,1411.5600717190503,0.8861774153760564,0.6751965065502182,0.7,1362,1.847748669501354,66.51895210204876,0.025171453427908535,0.5123201174743025,0.5,1804,2.7084077501820785,97.50267900655481,0.03871089626670512,0.5177549889135254,0.5
C263,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False,10214,16,1.0,6585,4420,5178,3120,4705,1407,1880,6585,38.573747886754454,1388.6549239231604,0.879090945506772,0.668927866362946,0.7,1407,1.8844560956446421,67.84041944320711,0.026252052252070068,0.5020184790334045,0.5,1880,2.919178650427204,105.09043141537933,0.042677559623309255,0.5096755319148936,0.5
C264,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False,10214,16,1.0,6511,4262,5086,2958,4565,1425,1946,6511,37.840026870219205,1362.2409673278912,0.8707304413045042,0.662408232222393,0.7,1425,1.9181727817470586,69.05422014289411,0.02731927832439129,0.4964842105263158,0.5,1946,3.0827036652167936,110.97733194780454,0.046194537147048124,0.5053648509763617,0.5
C265,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False,10214,16,1.0,6616,5250,5487,4292,5163,1129,1453,6616,38.99363218960503,1403.770758825781,0.8837840088889265,0.6731831922611851,0.7,1129,1.4741572206612323,53.06965994380436,0.019701297831454287,0.5140212577502214,0.5,1453,1.9767725620316803,71.1638122331405,0.027425749955348022,0.508554714384033,0.5
C266,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False,10214,16,1.0,6523,5030,5310,4001,5006,1213,1517,6523,37.98323980772516,1367.3966330781059,0.872384306918095,0.6641713935305842,0.7,1213,1.5876616163496329,57.15581818858678,0.021990275917633095,0.49405605935696617,0.5,1517,2.081353013256452,74.92870847723226,0.029858351674935914,0.4974555042847726,0.5
C267,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False,10214,16,1.0,6414,4713,5176,3507,4791,1238,1623,6414,37.09501894822421,1335.4206821360715,0.8619958928452863,0.6564468350483318,0.7,1238,1.6059180712489707,57.81305056496295,0.022969749502041788,0.48348142164781904,0.5,1623,2.3290925207095383,83.84733074554337,0.034698472168329504,0.48804682686383244,0.5
C268,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False,10214,16,1.0,6610,5388,5559,4840,5292,1051,1318,6610,38.860895144590955,1398.9922252052743,0.8823086301324606,0.67175189107413,0.7,1051,1.355124151258532,48.78446944530714,0.017975779802265,0.5129686013320647,0.5,1318,1.7626240308415062,63.45446511029423,0.02412654551386163,0.5055235204855842,0.5
C269,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False,10214,16,1.0,6498,5226,5389,4459,5132,1109,1366,6498,37.72794495460995,1358.2060183659582,0.8694347867519346,0.6615943367189905,0.7,1109,1.4277422965748268,51.39872267669375,0.01967662263543784,0.49570784490532,0.5,1366,1.8100581900650428,65.16209484234153,0.025704074867044784,0.49479502196193265,0.5
C270,curtailment_only,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False,10214,16,1.0,6371,4916,5229,3973,4928,1142,1443,6371,36.467169252046745,1312.818093073683,0.8545244873604085,0.6512792340291946,0.7,1142,1.4723677466735672,53.00523888024841,0.021049699894087524,0.47872154115586696,0.4,1443,1.9592395816846908,70.53262494064889,0.028990127584643595,0.48523908523908527,0.5
C271,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.5,0.025,False,10214,16,1.0,5089,3474,3815,2549,3326,1274,1763,5089,16.64210636715547,599.115829217597,0.4045777615777093,0.6819689526429554,0.7,1274,1.5574959027149449,56.06985249773801,0.02488862637577332,0.6026373626373627,0.6,1763,2.2695024543666076,81.70208835719787,0.03814273048982583,0.5978899602949518,0.6
C272,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.5,0.035,False,10214,16,1.0,5034,3285,3720,2339,3160,1314,1874,5034,16.28289463126624,586.1842067255848,0.39978374845806214,0.6771056813667065,0.7,1314,1.6109123854941936,57.99284587779096,0.02621008287844689,0.5973896499238965,0.6,1874,2.4465173399990126,88.07462423996445,0.04203457147749765,0.5966755602988261,0.6
C273,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.5,0.045,False,10214,16,1.0,4961,3103,3599,2206,2945,1362,2016,4961,15.978481524434727,575.2253348796501,0.39563360048618734,0.6723765369885103,0.7,1362,1.666802760931762,60.00489939354343,0.027772023243623375,0.5915418502202643,0.6,2016,2.707594547449472,97.473403708181,0.04772383888439275,0.5926984126984127,0.6
C274,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.7,0.025,False,10214,16,1.0,5065,3959,4067,3248,3712,998,1353,5065,16.507335000997973,594.264060035927,0.4027893476148726,0.6800276406712735,0.7,998,1.1688243341224542,42.07767602840835,0.01818294564648524,0.6052805611222444,0.6,1353,1.6669052951756693,60.0085906263241,0.02702407322728505,0.5983444198078344,0.6
C275,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.7,0.035,False,10214,16,1.0,4974,3634,3853,2918,3508,1121,1466,4974,16.06327616827161,578.277942057778,0.39678082168170736,0.6741556091676719,0.7,1121,1.331731145529393,47.94232123905814,0.021536585718338535,0.5987689562890277,0.6,1466,1.81707256764351,65.41461243516636,0.030509321641705854,0.5915757162346521,0.6
C276,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.7,0.045,False,10214,16,1.0,4890,3425,3720,2631,3244,1170,1646,4890,15.689704952869048,564.8293783032857,0.391603777186381,0.6681492842535788,0.7,1170,1.419361506264125,51.0970142255085,0.023530165887350057,0.5919401709401709,0.6,1646,2.0897890653713613,75.232406353369,0.03631986097279352,0.58728432563791,0.6
C277,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.8,0.025,False,10214,16,1.0,5055,4109,4152,3553,3843,903,1212,5055,16.456242910228248,592.4247447682169,0.4021024482414949,0.6795944609297724,0.7,903,1.052814867336728,37.90133522412221,0.016220072844613746,0.6087929125138427,0.6,1212,1.454007685169703,52.344276666109316,0.023275150260619867,0.6016254125412541,0.6
C278,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.8,0.035,False,10214,16,1.0,4944,3831,3937,3215,3661,1007,1283,4944,15.899626245355632,572.3865448328028,0.39454520388644393,0.6720186084142394,0.7,1007,1.184220649608879,42.631943385919655,0.019036543387071836,0.6007845084409136,0.6,1283,1.5616015955041653,56.21765743814995,0.025891063093331845,0.5939049103663289,0.6
C279,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.8,0.045,False,10214,16,1.0,4867,3563,3765,2921,3404,1102,1463,4867,15.51468135844132,558.5285289038876,0.38912001173831234,0.6654715430449969,0.7,1102,1.3259682146724743,47.73485572820908,0.021947163725932844,0.593529945553539,0.6,1463,1.8132972112454444,65.278699604836,0.031188965958537672,0.5840738209159261,0.6
C280,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.5,0.025,False,10214,16,1.0,5677,3788,4362,2721,3936,1315,1741,5677,25.04934882568822,901.7765577247759,0.6107572324313961,0.6474599260172627,0.7,1315,1.7099044166404764,61.55655899905715,0.027219720139588652,0.5204410646387833,0.5,1741,2.399897414341236,86.3963069162845,0.039759765009041936,0.5241125789775991,0.5
C281,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.5,0.035,False,10214,16,1.0,5585,3608,4277,2535,3808,1308,1777,5585,24.449832304783712,880.1939629722136,0.6027533438614652,0.6419767233661594,0.7,1308,1.7119618211945866,61.630625563005125,0.027818307646372303,0.5139067278287462,0.5,1777,2.497089958864335,89.89523851911606,0.042350384742754606,0.5155824423185144,0.5
C282,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.5,0.045,False,10214,16,1.0,5508,3362,4129,2418,3661,1379,1847,5508,24.004653744703077,864.167534809311,0.5966945846214746,0.637507262164125,0.7,1379,1.8006215293520342,64.82237505667324,0.030033030190989525,0.510253807106599,0.5,1847,2.7231850603038783,98.03466217093961,0.04718823120602818,0.512203573362209,0.5
C283,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.7,0.025,False,10214,16,1.0,5639,4397,4603,3548,4273,1036,1366,5639,24.828760115882666,893.835364171776,0.6078290564328841,0.6454743748891647,0.7,1036,1.2641360412086997,45.508897483513195,0.01970941950200565,0.5213127413127412,0.5,1366,1.8005260956790896,64.81893944444722,0.02904752386045377,0.5174084919472913,0.5
C284,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.7,0.035,False,10214,16,1.0,5514,4041,4401,3156,4079,1113,1435,5514,24.120557428975058,868.3400674431022,0.5982561538951008,0.6392074718897351,0.7,1113,1.3732416654496375,49.43669995618695,0.022293168779213182,0.5128840970350403,0.5,1435,1.8920038652840039,68.11213915022414,0.031676533653911466,0.5119442508710801,0.5
C285,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.7,0.045,False,10214,16,1.0,5429,3792,4276,2853,3883,1153,1546,5429,23.567452374282745,848.4282854741788,0.5906001291160728,0.6335955056179775,0.6,1153,1.4839135202933174,53.420886730559424,0.024637131528586587,0.5107025151777971,0.5,1546,2.082631495475203,74.97473383710731,0.03587063437566216,0.509469598965071,0.5
C286,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.8,0.025,False,10214,16,1.0,5610,4599,4694,3920,4389,916,1221,5610,24.72355410185839,890.0479476669019,0.60641376220292,0.6451586452762924,0.7,916,1.1081192526291974,39.89229309465111,0.017157211526452637,0.5215502183406114,0.5,1221,1.533952958501446,55.22230650605206,0.02457452864546696,0.5178460278460278,0.5
C287,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.8,0.035,False,10214,16,1.0,5488,4317,4494,3535,4228,994,1260,5488,23.8906288207431,860.0626375467517,0.5951222043406812,0.6371701895043732,0.7,994,1.2264087058040642,44.15071340894632,0.019766826845295078,0.5174446680080482,0.5,1260,1.6350398808019517,58.86143570887026,0.027062024127746172,0.5111428571428571,0.5
C288,curtailment_only,3600.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.8,0.045,False,10214,16,1.0,5396,4006,4324,3164,4009,1072,1387,5396,23.28219838550165,838.1591418780594,0.5865512946367648,0.6309655300222387,0.6,1072,1.358000422419481,48.888015207101326,0.022566565779813336,0.5121641791044775,0.5,1387,1.8067764441797258,65.04395199047012,0.030981347859246798,0.5088248017303533,0.5
