ObjectId,merge_province_cn,power_type_cn,low_return_entry_weather_year_count,strict_marginal_weather_year_count,colocated_6p5_weather_year_count
12201,辽宁,光伏,0,0,0
12205,安徽,光伏,0,0,0
12207,安徽,光伏,0,0,0
12209,吉林,光伏,0,0,0
1221,广西,光伏,0,0,0
12214,山东,光伏,0,0,0
12215,浙江,光伏,0,0,0
12229,江苏,光伏,0,0,0
1223,贵州,光伏,0,0,0
1224,贵州,光伏,0,0,0
1225,广东,光伏,0,0,0
12253,河南,光伏,0,0,0
12254,河南,光伏,0,0,0
12256,安徽,光伏,0,0,0
12262,江苏,光伏,0,0,0
12266,四川,光伏,0,0,0
12267,江苏,光伏,0,0,0
1227,广西,光伏,0,0,0
12275,河南,光伏,0,0,0
12283,河南,光伏,0,0,0
12285,陕西,光伏,0,0,0
12286,浙江,光伏,0,0,0
1229,贵州,光伏,0,0,0
12290,福建,光伏,0,0,0
12292,江苏,光伏,0,0,0
12293,浙江,光伏,0,0,0
12294,江苏,光伏,0,0,0
12296,河北,光伏,0,0,0
12297,河北,光伏,0,0,0
12302,江苏,光伏,0,0,0
12303,浙江,光伏,0,0,0
12304,山东,光伏,0,0,0
12308,河南,光伏,0,0,0
12312,安徽,光伏,0,0,0
12315,浙江,光伏,0,0,0
12316,安徽,光伏,0,0,0
12317,山西,光伏,0,0,0
1232,广西,光伏,0,0,0
12321,河南,光伏,0,0,0
12324,浙江,光伏,0,0,0
12326,天津,光伏,0,0,0
12327,河南,光伏,0,0,0
12328,河南,光伏,0,0,0
1234,贵州,光伏,0,0,0
12341,浙江,光伏,0,0,0
12343,河南,光伏,0,0,0
12344,江苏,光伏,0,0,0
12345,陕西,光伏,0,0,0
1235,广东,光伏,0,0,0
12351,湖北,光伏,0,0,0
12352,江苏,光伏,0,0,0
12354,江苏,光伏,0,0,0
12355,浙江,光伏,0,0,0
12356,内蒙古,光伏,0,0,0
12358,福建,光伏,0,0,0
12359,安徽,光伏,0,0,0
12362,安徽,光伏,0,0,0
12365,江苏,光伏,0,0,0
1238,贵州,光伏,0,0,0
1239,广西,光伏,0,0,0
1240,贵州,光伏,0,0,0
1242,贵州,光伏,0,0,0
12428,浙江,光伏,0,0,0
12429,江苏,光伏,0,0,0
1243,广西,光伏,0,0,0
12433,江西,光伏,0,0,0
12434,浙江,光伏,0,0,0
12435,江西,光伏,0,0,0
12436,浙江,光伏,0,0,0
12437,江西,光伏,0,0,0
12440,江西,光伏,0,0,0
12445,山西,光伏,0,0,0
12446,安徽,光伏,0,0,0
12448,山东,光伏,0,0,0
1245,贵州,光伏,0,0,0
12452,河北,光伏,0,0,0
12454,河南,光伏,0,0,0
12455,浙江,光伏,0,0,0
12462,河南,光伏,0,0,0
12463,河南,光伏,0,0,0
12466,江苏,光伏,0,0,0
12469,青海,光伏,6,6,0
1247,贵州,光伏,0,0,0
12470,河南,光伏,0,0,0
12475,江苏,光伏,0,0,0
1248,广西,光伏,0,0,0
12484,江苏,光伏,0,0,0
12485,浙江,光伏,0,0,0
1249,贵州,光伏,0,0,0
12490,内蒙古,光伏,0,0,0
12491,浙江,光伏,0,0,0
12492,河北,光伏,0,0,0
12493,湖北,光伏,0,0,0
125,甘肃,光伏,6,6,0
12502,江西,光伏,0,0,0
1251,贵州,光伏,0,0,0
12510,河北,光伏,0,0,0
12516,江苏,光伏,0,0,0
12517,江苏,光伏,0,0,0
12520,山东,光伏,0,0,0
12521,陕西,光伏,0,0,0
12527,山东,光伏,0,0,0
12532,宁夏,光伏,0,0,0
12535,山西,光伏,0,0,0
12542,山西,光伏,0,0,0
12547,吉林,光伏,0,0,0
12548,山西,光伏,0,0,0
12549,山东,光伏,0,0,0
12553,甘肃,光伏,0,0,0
12554,山东,光伏,0,0,0
1256,湖北,光伏,0,0,0
12560,河北,光伏,0,0,0
12561,河北,光伏,0,0,0
12567,湖北,光伏,0,0,0
1257,贵州,光伏,0,0,0
12570,湖北,光伏,0,0,0
12575,江西,光伏,0,0,0
12577,江西,光伏,0,0,0
12579,江苏,光伏,0,0,0
12581,福建,光伏,0,0,0
12584,湖北,光伏,0,0,0
12585,吉林,光伏,0,0,0
12586,湖南,光伏,0,0,0
12588,湖北,光伏,0,0,0
12589,江西,光伏,0,0,0
1259,广西,光伏,0,0,0
12594,河北,光伏,0,0,0
126,甘肃,光伏,6,6,0
12600,湖北,光伏,0,0,0
12605,江苏,光伏,0,0,0
12612,宁夏,光伏,0,0,0
12613,河北,光伏,0,0,0
12614,山东,光伏,0,0,0
12626,河北,光伏,0,0,0
12627,四川,光伏,0,0,0
12628,新疆,光伏,3,3,0
1263,贵州,光伏,0,0,0
12634,甘肃,光伏,0,0,0
1264,广西,光伏,0,0,0
12648,江苏,光伏,0,0,0
12649,江苏,光伏,0,0,0
12653,江苏,光伏,0,0,0
12658,河南,光伏,0,0,0
1266,贵州,光伏,0,0,0
12660,河南,光伏,0,0,0
12661,江苏,光伏,0,0,0
12663,山东,光伏,0,0,0
12664,江苏,光伏,0,0,0
12669,江西,光伏,0,0,0
12674,江苏,光伏,0,0,0
12682,内蒙古,光伏,0,0,0
12686,河南,光伏,0,0,0
12689,辽宁,光伏,0,0,0
12693,江西,光伏,0,0,0
127,甘肃,光伏,0,0,0
1270,贵州,光伏,0,0,0
12702,浙江,光伏,0,0,0
12704,河北,光伏,0,0,0
12705,江苏,光伏,0,0,0
12710,河南,光伏,0,0,0
12713,江苏,光伏,0,0,0
12717,浙江,光伏,0,0,0
12718,河北,光伏,0,0,0
12720,新疆,光伏,0,0,0
12722,安徽,光伏,0,0,0
12726,河北,光伏,0,0,0
12728,江西,光伏,0,0,0
12729,江苏,光伏,0,0,0
1273,贵州,光伏,0,0,0
12730,江苏,光伏,0,0,0
12738,江苏,光伏,0,0,0
1274,广西,光伏,0,0,0
12741,山东,光伏,0,0,0
12742,江苏,光伏,0,0,0
12743,江苏,光伏,0,0,0
12744,湖南,光伏,0,0,0
12745,江苏,光伏,0,0,0
12746,湖南,光伏,0,0,0
12748,福建,光伏,0,0,0
12750,吉林,光伏,0,0,0
12751,内蒙古,光伏,0,0,0
12752,江苏,光伏,0,0,0
12754,江西,光伏,0,0,0
12757,湖南,光伏,0,0,0
1276,广西,光伏,0,0,0
12760,宁夏,光伏,0,0,0
12761,江西,光伏,0,0,0
12762,山东,光伏,0,0,0
12763,江西,光伏,0,0,0
12767,河北,光伏,0,0,0
12768,浙江,光伏,0,0,0
12772,江苏,光伏,0,0,0
12774,江西,光伏,0,0,0
12777,湖南,光伏,0,0,0
12780,山东,光伏,0,0,0
12781,甘肃,光伏,0,0,0
12786,黑龙江,光伏,0,0,0
1279,贵州,光伏,0,0,0
12792,陕西,光伏,0,0,0
128,甘肃,光伏,0,0,0
1280,贵州,光伏,0,0,0
12801,河南,光伏,0,0,0
12804,湖北,光伏,0,0,0
12808,福建,光伏,0,0,0
12809,四川,光伏,0,0,0
1281,广东,光伏,0,0,0
12811,湖北,光伏,0,0,0
12812,河北,光伏,0,0,0
12815,江苏,光伏,0,0,0
12835,浙江,光伏,0,0,0
12839,江苏,光伏,0,0,0
1284,广东,光伏,0,0,0
12840,云南,光伏,0,0,0
12843,云南,光伏,0,0,0
12848,河南,光伏,0,0,0
12851,福建,光伏,0,0,0
12853,福建,光伏,0,0,0
12860,安徽,光伏,0,0,0
12862,江苏,光伏,0,0,0
12865,河北,光伏,0,0,0
12868,浙江,光伏,0,0,0
12869,河南,光伏,0,0,0
12871,江苏,光伏,0,0,0
12872,河北,光伏,0,0,0
12874,黑龙江,光伏,0,0,0
12878,河北,光伏,0,0,0
12880,山东,光伏,0,0,0
12881,河北,光伏,0,0,0
12882,河南,光伏,0,0,0
12889,河南,光伏,0,0,0
1289,河北,光伏,0,0,0
12893,河南,光伏,0,0,0
12899,甘肃,光伏,0,0,0
1290,贵州,光伏,0,0,0
12900,江苏,光伏,0,0,0
12906,甘肃,光伏,0,0,0
12907,天津,光伏,0,0,0
12909,安徽,光伏,0,0,0
12912,陕西,光伏,0,0,0
12917,河北,光伏,0,0,0
1292,广西,光伏,0,0,0
12924,河北,光伏,0,0,0
12925,浙江,光伏,0,0,0
12928,江苏,光伏,0,0,0
12936,山东,光伏,0,0,0
1294,河北,光伏,0,0,0
12940,陕西,光伏,0,0,0
12942,山东,光伏,0,0,0
12947,江苏,光伏,0,0,0
1295,广西,光伏,0,0,0
12953,福建,光伏,0,0,0
12965,湖北,光伏,0,0,0
1297,广西,光伏,0,0,0
12975,山东,光伏,0,0,0
12976,湖北,光伏,0,0,0
12978,浙江,光伏,0,0,0
12982,湖北,光伏,0,0,0
12984,云南,光伏,0,0,0
12987,山东,光伏,0,0,0
12992,云南,光伏,0,0,0
13,安徽,光伏,0,0,0
130,甘肃,光伏,6,6,0
13003,江苏,光伏,0,0,0
13004,江苏,光伏,0,0,0
13007,广东,光伏,0,0,0
1301,河北,光伏,0,0,0
13012,江苏,光伏,0,0,0
13025,宁夏,光伏,0,0,0
13039,浙江,光伏,0,0,0
13041,浙江,光伏,0,0,0
13043,河南,光伏,0,0,0
13044,甘肃,光伏,0,0,0
13045,陕西,光伏,0,0,0
13048,山东,光伏,0,0,0
1305,天津,光伏,0,0,0
13050,山东,光伏,0,0,0
1306,河北,光伏,0,0,0
13064,浙江,光伏,0,0,0
13066,浙江,光伏,0,0,0
13068,浙江,光伏,0,0,0
1307,贵州,光伏,0,0,0
13070,河南,光伏,0,0,0
13075,四川,光伏,0,0,0
13076,河北,光伏,0,0,0
13080,湖南,光伏,0,0,0
13082,湖南,光伏,0,0,0
13085,安徽,光伏,0,0,0
13087,山东,光伏,0,0,0
13092,山东,光伏,0,0,0
13098,山东,光伏,0,0,0
13099,山东,光伏,0,0,0
131,甘肃,光伏,6,6,0
1310,河北,光伏,0,0,0
13118,山东,光伏,0,0,0
13119,山东,光伏,0,0,0
13120,山东,光伏,0,0,0
13121,山东,光伏,0,0,0
13148,浙江,光伏,0,0,0
13163,浙江,光伏,0,0,0
13170,浙江,光伏,0,0,0
13172,浙江,光伏,0,0,0
13187,陕西,光伏,0,0,0
13189,河北,光伏,0,0,0
1319,河北,光伏,0,0,0
13190,河北,光伏,0,0,0
13192,内蒙古,光伏,0,0,0
13193,湖北,光伏,0,0,0
13195,河南,光伏,0,0,0
13208,江苏,光伏,0,0,0
13210,江苏,光伏,0,0,0
13214,江苏,光伏,0,0,0
13221,江苏,光伏,0,0,0
13227,吉林,光伏,0,0,0
13230,吉林,光伏,0,0,0
13231,河南,光伏,0,0,0
13233,浙江,光伏,0,0,0
13235,江苏,光伏,0,0,0
13249,浙江,光伏,0,0,0
1325,河北,光伏,0,0,0
13279,浙江,光伏,0,0,0
1329,河北,光伏,0,0,0
13298,浙江,光伏,0,0,0
1330,河北,光伏,0,0,0
13310,浙江,光伏,0,0,0
13324,浙江,光伏,0,0,0
13330,浙江,光伏,0,0,0
13335,浙江,光伏,0,0,0
13342,浙江,光伏,0,0,0
1336,河北,光伏,0,0,0
13370,浙江,光伏,0,0,0
13385,浙江,光伏,0,0,0
1339,河北,光伏,0,0,0
13402,浙江,光伏,0,0,0
1342,河北,光伏,0,0,0
13420,浙江,光伏,0,0,0
1343,河北,光伏,0,0,0
13435,浙江,光伏,0,0,0
13438,浙江,光伏,0,0,0
13439,浙江,光伏,0,0,0
13451,浙江,光伏,0,0,0
13461,浙江,光伏,0,0,0
13464,浙江,光伏,0,0,0
13477,浙江,光伏,0,0,0
1351,河北,光伏,0,0,0
1354,河北,光伏,0,0,0
1355,河北,光伏,0,0,0
1357,河北,光伏,0,0,0
1358,河北,光伏,0,0,0
1361,河北,光伏,0,0,0
1362,河北,光伏,0,0,0
1363,河北,光伏,0,0,0
1364,河北,光伏,0,0,0
1367,河北,光伏,0,0,0
1368,河北,光伏,0,0,0
1372,河北,光伏,0,0,0
1373,河北,光伏,0,0,0
1376,河北,光伏,0,0,0
1380,河北,光伏,0,0,0
1393,河北,光伏,0,0,0
1394,河北,光伏,0,0,0
1395,河北,光伏,0,0,0
1405,广西,光伏,0,0,0
1407,贵州,光伏,0,0,0
1408,广东,光伏,0,0,0
1411,广东,光伏,0,0,0
1412,贵州,光伏,0,0,0
1413,贵州,光伏,0,0,0
1419,贵州,光伏,0,0,0
142,甘肃,光伏,6,6,0
1423,贵州,光伏,0,0,0
1428,贵州,光伏,0,0,0
1430,广西,光伏,0,0,0
1433,广东,光伏,0,0,0
1434,贵州,光伏,0,0,0
1435,广西,光伏,0,0,0
1438,广东,光伏,0,0,0
1439,广西,光伏,0,0,0
1440,贵州,光伏,0,0,0
1443,贵州,光伏,0,0,0
1444,广东,光伏,0,0,0
1446,广西,光伏,0,0,0
1450,广东,光伏,0,0,0
1451,广西,光伏,0,0,0
1454,贵州,光伏,0,0,0
1456,贵州,光伏,0,0,0
1457,广西,光伏,0,0,0
1459,贵州,光伏,0,0,0
146,甘肃,光伏,6,6,0
1462,贵州,光伏,0,0,0
1464,广东,光伏,0,0,0
1465,贵州,光伏,0,0,0
1466,广西,光伏,0,0,0
1473,广东,光伏,0,0,0
1474,贵州,光伏,0,0,0
1478,贵州,光伏,0,0,0
1482,广东,光伏,0,0,0
1483,广东,光伏,0,0,0
1484,贵州,光伏,0,0,0
1486,广西,光伏,0,0,0
1487,广东,光伏,0,0,0
1489,贵州,光伏,0,0,0
149,甘肃,光伏,6,6,0
1492,广东,光伏,0,0,0
1497,广西,光伏,0,0,0
1503,贵州,光伏,0,0,0
1504,广西,光伏,0,0,0
1506,贵州,光伏,0,0,0
1507,广西,光伏,0,0,0
151,甘肃,光伏,6,6,0
1511,贵州,光伏,0,0,0
1512,广西,光伏,0,0,0
1513,广东,光伏,0,0,0
1514,广西,光伏,0,0,0
1515,贵州,光伏,0,0,0
1518,广东,光伏,0,0,0
1520,贵州,光伏,0,0,0
1521,贵州,光伏,0,0,0
1522,广西,光伏,0,0,0
1524,贵州,光伏,0,0,0
1527,贵州,光伏,0,0,0
1528,广东,光伏,0,0,0
1529,贵州,光伏,0,0,0
1531,广西,光伏,0,0,0
1533,广东,光伏,0,0,0
1534,广西,光伏,0,0,0
1535,贵州,光伏,0,0,0
1536,贵州,光伏,0,0,0
154,甘肃,光伏,6,6,0
1540,贵州,光伏,0,0,0
1542,广西,光伏,0,0,0
1545,贵州,光伏,0,0,0
1546,贵州,光伏,0,0,0
1547,广西,光伏,0,0,0
155,甘肃,光伏,6,6,0
1550,贵州,光伏,0,0,0
1552,贵州,光伏,0,0,0
1553,贵州,光伏,0,0,0
1554,广西,光伏,0,0,0
1559,贵州,光伏,0,0,0
156,甘肃,光伏,6,6,0
1561,贵州,光伏,0,0,0
1563,贵州,光伏,0,0,0
1565,广西,光伏,0,0,0
1567,贵州,光伏,0,0,0
1569,广东,光伏,0,0,0
157,甘肃,光伏,6,6,0
1571,广西,光伏,0,0,0
1573,贵州,光伏,0,0,0
1576,广西,光伏,0,0,0
1578,贵州,光伏,0,0,0
158,甘肃,光伏,6,6,0
1580,贵州,光伏,0,0,0
1583,贵州,光伏,0,0,0
1587,贵州,光伏,0,0,0
1588,广西,光伏,0,0,0
1589,贵州,光伏,0,0,0
159,甘肃,光伏,6,6,0
1590,贵州,光伏,0,0,0
1591,贵州,光伏,0,0,0
1593,广东,光伏,0,0,0
1595,广西,光伏,0,0,0
1596,贵州,光伏,0,0,0
1597,贵州,光伏,0,0,0
160,甘肃,光伏,0,0,0
1603,贵州,光伏,0,0,0
1608,贵州,光伏,0,0,0
1609,贵州,光伏,0,0,0
161,甘肃,光伏,6,6,0
1611,广东,光伏,0,0,0
1612,贵州,光伏,0,0,0
1615,贵州,光伏,0,0,0
1617,贵州,光伏,0,0,0
162,甘肃,光伏,0,0,0
1621,贵州,光伏,0,0,0
1625,广西,光伏,0,0,0
1626,贵州,光伏,0,0,0
1627,贵州,光伏,0,0,0
1629,贵州,光伏,0,0,0
163,甘肃,光伏,6,6,0
1631,贵州,光伏,0,0,0
1634,贵州,光伏,0,0,0
1638,贵州,光伏,0,0,0
1639,贵州,光伏,0,0,0
164,甘肃,光伏,0,0,0
1640,贵州,光伏,0,0,0
1645,贵州,光伏,0,0,0
1648,广东,光伏,0,0,0
1649,贵州,光伏,0,0,0
1650,广西,光伏,0,0,0
1652,贵州,光伏,0,0,0
1653,贵州,光伏,0,0,0
1660,贵州,光伏,0,0,0
1664,贵州,光伏,0,0,0
1665,贵州,光伏,0,0,0
1666,贵州,光伏,0,0,0
1667,贵州,光伏,0,0,0
167,甘肃,光伏,0,0,0
1673,贵州,光伏,0,0,0
1674,广东,光伏,0,0,0
1676,贵州,光伏,0,0,0
1678,广东,光伏,0,0,0
1682,贵州,光伏,0,0,0
1683,贵州,光伏,0,0,0
1685,贵州,光伏,0,0,0
1698,贵州,光伏,0,0,0
1699,贵州,光伏,0,0,0
17,安徽,光伏,0,0,0
170,甘肃,光伏,6,6,0
1700,广东,光伏,0,0,0
1701,贵州,光伏,0,0,0
1702,贵州,光伏,0,0,0
1704,广东,光伏,0,0,0
1708,贵州,光伏,0,0,0
1709,贵州,光伏,0,0,0
171,甘肃,光伏,6,6,0
1715,贵州,光伏,0,0,0
1716,贵州,光伏,0,0,0
1717,贵州,光伏,0,0,0
172,甘肃,光伏,6,6,0
1720,贵州,光伏,0,0,0
1722,贵州,光伏,0,0,0
1724,贵州,光伏,0,0,0
1725,贵州,光伏,0,0,0
1726,贵州,光伏,0,0,0
1729,广东,光伏,0,0,0
1733,贵州,光伏,0,0,0
1734,贵州,光伏,0,0,0
1736,广东,光伏,0,0,0
1738,贵州,光伏,0,0,0
1741,广东,光伏,0,0,0
1742,贵州,光伏,0,0,0
1744,贵州,光伏,0,0,0
1745,贵州,光伏,0,0,0
1746,贵州,光伏,0,0,0
1747,广东,光伏,0,0,0
175,甘肃,光伏,6,6,0
1750,贵州,光伏,0,0,0
1753,贵州,光伏,0,0,0
1756,贵州,光伏,0,0,0
1757,贵州,光伏,0,0,0
176,甘肃,光伏,6,6,0
1765,贵州,光伏,0,0,0
1767,海南,光伏,0,0,0
1769,贵州,光伏,0,0,0
1771,贵州,光伏,0,0,0
1772,海南,光伏,0,0,0
1774,海南,光伏,0,0,0
1776,海南,光伏,0,0,0
1777,贵州,光伏,0,0,0
1778,海南,光伏,0,0,0
178,甘肃,光伏,6,6,0
1780,海南,光伏,0,0,0
1782,海南,光伏,0,0,0
1786,海南,光伏,0,0,0
1789,海南,光伏,0,0,0
179,甘肃,光伏,6,6,0
1791,海南,光伏,0,0,0
1792,贵州,光伏,0,0,0
1793,海南,光伏,0,0,0
1794,贵州,光伏,0,0,0
1797,海南,光伏,0,0,0
1798,青海,光伏,6,0,6
18,安徽,光伏,0,0,0
1800,青海,光伏,6,0,6
1802,海南,光伏,0,0,0
1804,海南,光伏,0,0,0
1805,贵州,光伏,0,0,0
1806,海南,光伏,0,0,0
1807,贵州,光伏,0,0,0
1808,海南,光伏,0,0,0
181,甘肃,光伏,6,6,0
1810,海南,光伏,0,0,0
1812,海南,光伏,0,0,0
1814,海南,光伏,0,0,0
1816,海南,光伏,0,0,0
1818,海南,光伏,0,0,0
1819,贵州,光伏,0,0,0
1820,海南,光伏,0,0,0
1821,海南,光伏,0,0,0
1822,贵州,光伏,0,0,0
1824,贵州,光伏,0,0,0
1825,海南,光伏,0,0,0
1826,贵州,光伏,0,0,0
1827,海南,光伏,0,0,0
1828,贵州,光伏,0,0,0
1829,海南,光伏,0,0,0
183,甘肃,光伏,5,5,0
1830,贵州,光伏,0,0,0
1831,贵州,光伏,0,0,0
1832,海南,光伏,0,0,0
1833,贵州,光伏,0,0,0
1834,海南,光伏,0,0,0
1835,贵州,光伏,0,0,0
1836,海南,光伏,0,0,0
1837,贵州,光伏,0,0,0
1838,海南,光伏,0,0,0
1839,贵州,光伏,0,0,0
1840,贵州,光伏,0,0,0
1841,海南,光伏,0,0,0
1842,贵州,光伏,0,0,0
1844,贵州,光伏,0,0,0
1845,海南,光伏,0,0,0
1846,贵州,光伏,0,0,0
1848,贵州,光伏,0,0,0
185,甘肃,光伏,5,5,0
1851,贵州,光伏,0,0,0
1856,河北,光伏,0,0,0
1858,贵州,光伏,0,0,0
1867,河北,光伏,0,0,0
187,甘肃,光伏,6,6,0
1873,贵州,光伏,0,0,0
1876,河北,光伏,0,0,0
1878,贵州,光伏,0,0,0
188,甘肃,光伏,6,6,0
1881,贵州,光伏,0,0,0
1882,贵州,光伏,0,0,0
1888,贵州,光伏,0,0,0
1889,贵州,光伏,0,0,0
189,甘肃,光伏,6,6,0
19,安徽,光伏,0,0,0
190,甘肃,光伏,2,2,0
1900,贵州,光伏,0,0,0
1901,河北,光伏,0,0,0
1902,河北,光伏,0,0,0
1903,河北,光伏,0,0,0
1905,河北,光伏,0,0,0
1907,河北,光伏,0,0,0
1908,河北,光伏,0,0,0
1909,河北,光伏,0,0,0
1910,河北,光伏,0,0,0
1911,河北,光伏,0,0,0
1913,河北,光伏,0,0,0
1914,河北,光伏,0,0,0
1915,河北,光伏,0,0,0
1916,河北,光伏,0,0,0
1917,河北,光伏,0,0,0
1918,河北,光伏,0,0,0
1919,河北,光伏,0,0,0
1923,天津,光伏,0,0,0
1924,河北,光伏,0,0,0
1925,河北,光伏,0,0,0
1926,河北,光伏,0,0,0
1928,河北,光伏,0,0,0
1932,河北,光伏,0,0,0
1936,河北,光伏,0,0,0
1937,河北,光伏,0,0,0
1938,河北,光伏,0,0,0
194,甘肃,光伏,0,0,0
1941,河北,光伏,0,0,0
1945,河北,光伏,0,0,0
1946,河北,光伏,0,0,0
1947,河北,光伏,0,0,0
1948,河北,光伏,0,0,0
195,甘肃,光伏,6,6,0
1950,河北,光伏,0,0,0
1951,河北,光伏,0,0,0
1952,河北,光伏,0,0,0
1953,河北,光伏,0,0,0
1954,河北,光伏,0,0,0
1955,河北,光伏,0,0,0
1956,河北,光伏,0,0,0
1957,河北,光伏,0,0,0
1958,河北,光伏,0,0,0
1966,河北,光伏,0,0,0
1967,河北,光伏,0,0,0
1968,河北,光伏,0,0,0
1969,河北,光伏,0,0,0
1970,河北,光伏,0,0,0
1973,河北,光伏,0,0,0
1975,河北,光伏,0,0,0
1976,河北,光伏,0,0,0
1980,河北,光伏,0,0,0
1982,河北,光伏,0,0,0
1984,河北,光伏,0,0,0
1986,河北,光伏,0,0,0
1989,河北,光伏,0,0,0
199,甘肃,光伏,6,6,0
1992,河北,光伏,0,0,0
1993,河北,光伏,0,0,0
1994,河北,光伏,0,0,0
1995,河北,光伏,0,0,0
1996,河北,光伏,0,0,0
20,安徽,光伏,0,0,0
2000,河北,光伏,0,0,0
2002,黑龙江,光伏,0,0,0
2003,黑龙江,光伏,0,0,0
2004,黑龙江,光伏,0,0,0
2006,黑龙江,光伏,0,0,0
2007,黑龙江,光伏,0,0,0
2008,黑龙江,光伏,0,0,0
2011,黑龙江,光伏,0,0,0
2012,黑龙江,光伏,0,0,0
2013,黑龙江,光伏,0,0,0
2014,黑龙江,光伏,0,0,0
2015,黑龙江,光伏,0,0,0
2018,河南,光伏,0,0,0
2023,河南,光伏,0,0,0
2024,河南,光伏,0,0,0
2025,河南,光伏,0,0,0
2026,河南,光伏,0,0,0
2027,河南,光伏,0,0,0
2028,河南,光伏,0,0,0
2029,河南,光伏,0,0,0
203,安徽,光伏,0,0,0
2030,河南,光伏,0,0,0
2031,河南,光伏,0,0,0
2032,河南,光伏,0,0,0
2033,河南,光伏,0,0,0
2034,河南,光伏,0,0,0
2035,河南,光伏,0,0,0
2037,河南,光伏,0,0,0
2038,河南,光伏,0,0,0
2043,河南,光伏,0,0,0
2044,河北,光伏,0,0,0
2045,河南,光伏,0,0,0
2046,河南,光伏,0,0,0
2047,河南,光伏,0,0,0
2049,河南,光伏,0,0,0
2050,河南,光伏,0,0,0
2051,河南,光伏,0,0,0
2052,河南,光伏,0,0,0
2056,河南,光伏,0,0,0
2058,河南,光伏,0,0,0
2059,河南,光伏,0,0,0
2060,河南,光伏,0,0,0
2061,湖北,光伏,0,0,0
2063,河南,光伏,0,0,0
2069,河南,光伏,0,0,0
2070,河南,光伏,0,0,0
2071,河南,光伏,0,0,0
2072,河南,光伏,0,0,0
2074,河南,光伏,0,0,0
2076,河南,光伏,0,0,0
2077,河南,光伏,0,0,0
2078,河南,光伏,0,0,0
2079,河南,光伏,0,0,0
2080,河南,光伏,0,0,0
2081,河南,光伏,0,0,0
2082,河南,光伏,0,0,0
2083,河南,光伏,0,0,0
2084,河南,光伏,0,0,0
2085,河南,光伏,0,0,0
2086,河南,光伏,0,0,0
2087,河南,光伏,0,0,0
2088,河南,光伏,0,0,0
2089,河南,光伏,0,0,0
2090,河南,光伏,0,0,0
2091,河南,光伏,0,0,0
2092,河南,光伏,0,0,0
2093,河南,光伏,0,0,0
2094,河南,光伏,0,0,0
2095,河南,光伏,0,0,0
2096,河南,光伏,0,0,0
2098,河南,光伏,0,0,0
2099,河南,光伏,0,0,0
21,安徽,光伏,0,0,0
210,安徽,光伏,0,0,0
2102,河南,光伏,0,0,0
2103,河南,光伏,0,0,0
2106,河北,光伏,0,0,0
2108,湖北,光伏,0,0,0
211,安徽,光伏,0,0,0
2110,河北,光伏,0,0,0
2112,湖北,光伏,0,0,0
2113,河北,光伏,0,0,0
2114,湖北,光伏,0,0,0
2115,河北,光伏,0,0,0
2119,河北,光伏,0,0,0
212,安徽,光伏,0,0,0
2121,河南,光伏,0,0,0
2122,湖北,光伏,0,0,0
2123,河北,光伏,0,0,0
2125,河北,光伏,0,0,0
2126,河北,光伏,0,0,0
2128,河南,光伏,0,0,0
213,安徽,光伏,0,0,0
2130,河南,光伏,0,0,0
2131,湖北,光伏,0,0,0
2132,河北,光伏,0,0,0
2133,湖北,光伏,0,0,0
2134,河北,光伏,0,0,0
2136,河北,光伏,0,0,0
2137,湖北,光伏,0,0,0
2138,河南,光伏,0,0,0
2139,湖北,光伏,0,0,0
214,安徽,光伏,0,0,0
2140,河北,光伏,0,0,0
2141,河南,光伏,0,0,0
2142,河北,光伏,0,0,0
2144,河北,光伏,0,0,0
2146,河北,光伏,0,0,0
2147,湖北,光伏,0,0,0
2148,河北,光伏,0,0,0
2149,河北,光伏,0,0,0
2150,河南,光伏,0,0,0
2151,河北,光伏,0,0,0
2152,河北,光伏,0,0,0
2154,湖北,光伏,0,0,0
2155,湖北,光伏,0,0,0
2157,河北,光伏,0,0,0
2158,河南,光伏,0,0,0
2159,湖北,光伏,0,0,0
216,安徽,光伏,0,0,0
2160,河北,光伏,0,0,0
2161,湖北,光伏,0,0,0
2163,河北,光伏,0,0,0
2164,河北,光伏,0,0,0
2165,河南,光伏,0,0,0
2167,河北,光伏,0,0,0
2169,河北,光伏,0,0,0
217,安徽,光伏,0,0,0
2170,河北,光伏,0,0,0
2172,河北,光伏,0,0,0
2173,河北,光伏,0,0,0
2175,河南,光伏,0,0,0
2176,湖北,光伏,0,0,0
2177,湖北,光伏,0,0,0
2181,河北,光伏,0,0,0
2182,河北,光伏,0,0,0
2184,河北,光伏,0,0,0
2185,河南,光伏,0,0,0
2187,河北,光伏,0,0,0
219,安徽,光伏,0,0,0
2190,河南,光伏,0,0,0
2191,河北,光伏,0,0,0
2194,河北,光伏,0,0,0
2195,湖北,光伏,0,0,0
2196,河北,光伏,0,0,0
2199,河北,光伏,0,0,0
220,安徽,光伏,0,0,0
2200,河南,光伏,0,0,0
2201,河北,光伏,0,0,0
2202,河北,光伏,0,0,0
2204,湖北,光伏,0,0,0
2205,河北,光伏,0,0,0
2206,河北,光伏,0,0,0
2207,湖北,光伏,0,0,0
2208,湖北,光伏,0,0,0
221,安徽,光伏,0,0,0
2210,河北,光伏,0,0,0
2211,河南,光伏,0,0,0
2212,河北,光伏,0,0,0
2213,河北,光伏,0,0,0
