learning_case,central_component_case,year,direct_capex_share_of_installed_capex,stack_share_of_direct_capex,stack_share_of_installed_capex,nonstack_equipment_share_of_installed_capex,bop_epc_share_of_installed_capex,stack_embodied_newbuild_capital_saving_share,nonstack_equipment_newbuild_capital_saving_share,bop_epc_newbuild_capital_saving_share,total_newbuild_capital_saving_share,incumbent_stack_embodied_share_of_newbuild_capital_saving
conservative,False,2048,0.5,0.2,0.1,0.4,0.5,0.034999999999999996,0.13999999999999999,0.06835189408681647,0.24335189408681646,0.14382464591590008
conservative,False,2049,0.5,0.2,0.1,0.4,0.5,0.034999999999999996,0.13999999999999999,0.06913774428216324,0.24413774428216323,0.1433616915848481
conservative,False,2050,0.5,0.2,0.1,0.4,0.5,0.034999999999999996,0.13999999999999999,0.06987603356713235,0.24487603356713233,0.14292946308445006
conservative,False,2051,0.5,0.2,0.1,0.4,0.5,0.034999999999999996,0.13999999999999999,0.07040179790580059,0.24540179790580058,0.14262324195943757
conservative,False,2052,0.5,0.2,0.1,0.4,0.5,0.034999999999999996,0.13999999999999999,0.07090578030978806,0.24590578030978805,0.1423309364908282
conservative,False,2053,0.5,0.2,0.1,0.4,0.5,0.034999999999999996,0.13999999999999999,0.07138969138698881,0.2463896913869888,0.14205139753605883
conservative,False,2054,0.5,0.2,0.1,0.4,0.5,0.034999999999999996,0.13999999999999999,0.0718550486512533,0.2468550486512533,0.14178361022482697
conservative,False,2055,0.5,0.2,0.1,0.4,0.5,0.034999999999999996,0.13999999999999999,0.07230320447585858,0.24730320447585857,0.14152667400400246
conservative,False,2056,0.5,0.2,0.1,0.4,0.5,0.034999999999999996,0.13999999999999999,0.07273536917061957,0.24773536917061956,0.14127978623793078
conservative,False,2057,0.5,0.2,0.1,0.4,0.5,0.034999999999999996,0.13999999999999999,0.07315263016834722,0.2481526301683472,0.1410422286326602
conservative,False,2058,0.5,0.2,0.1,0.4,0.5,0.034999999999999996,0.13999999999999999,0.07355596808157872,0.2485559680815787,0.14081335592196534
conservative,False,2059,0.5,0.2,0.1,0.4,0.5,0.034999999999999996,0.13999999999999999,0.07394627022243883,0.24894627022243881,0.14059258637908795
conservative,False,2060,0.5,0.2,0.1,0.4,0.5,0.034999999999999996,0.13999999999999999,0.07432434205153948,0.24932434205153947,0.14037939381291906
conservative,False,2026,0.5,0.25,0.125,0.375,0.5,0.0,0.0,0.0,0.0,
conservative,False,2027,0.5,0.25,0.125,0.375,0.5,0.028707629958911532,0.0861228898767346,0.030631530369524207,0.14546205020517033,0.19735477341629784
conservative,False,2028,0.5,0.25,0.125,0.375,0.5,0.03275176541418626,0.09825529624255877,0.035485702442487,0.16649276409923203,0.19671584883211948
conservative,False,2029,0.5,0.25,0.125,0.375,0.5,0.0356177392113826,0.1068532176341478,0.039024277568200705,0.1814952344137311,0.19624614016139658
conservative,False,2030,0.5,0.25,0.125,0.375,0.5,0.03782266137111015,0.11346798411333045,0.04180564496429062,0.19309629044873122,0.19587461407578102
conservative,False,2031,0.5,0.25,0.125,0.375,0.5,0.04033355208710521,0.12100065626131562,0.04503865614770569,0.20637286449612652,0.19544019115876662
conservative,False,2032,0.5,0.25,0.125,0.375,0.5,0.04229956368086975,0.12689869104260926,0.047621182623787395,0.21681943734726639,0.19509119753466167
conservative,False,2033,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.049769536925968694,0.22476953692596868,0.19464381427457286
conservative,False,2034,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.05160762427380816,0.22660762427380815,0.19306499567347843
conservative,False,2035,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.053213015732807234,0.22821301573280722,0.19170685711994045
conservative,False,2036,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.05463748189832984,0.22963748189832983,0.1905176787270728
conservative,False,2037,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.055917285879793055,0.23091728587979304,0.18946177993264057
conservative,False,2038,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.057078809568000044,0.23207880956800003,0.1885135488304074
conservative,False,2039,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.0581418412206296,0.2331418412206296,0.18765400397862506
conservative,False,2040,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.05912160131327121,0.2341216013132712,0.18686870307818976
conservative,False,2041,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.06072701687738452,0.2357270168773845,0.18559603637947425
conservative,False,2042,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.06214875541815107,0.23714875541815106,0.18448336329177897
conservative,False,2043,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.06342413577932676,0.23842413577932675,0.1834965233574036
conservative,False,2044,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.06458018115215547,0.23958018115215546,0.18261109825363528
conservative,False,2045,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.0656370837260607,0.24063708372606069,0.18180905171625436
conservative,False,2046,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.06661032560050606,0.24161032560050605,0.18107669815543828
conservative,False,2047,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.06751203624770591,0.2425120362477059,0.18040341698880877
conservative,False,2048,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.06835189408681647,0.24335189408681646,0.17978080739487512
conservative,False,2049,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.06913774428216324,0.24413774428216323,0.17920211448106013
conservative,False,2050,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.06987603356713235,0.24487603356713233,0.1786618288555626
conservative,False,2051,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.07040179790580059,0.24540179790580058,0.17827905244929698
conservative,False,2052,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.07090578030978806,0.24590578030978805,0.17791367061353527
conservative,False,2053,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.07138969138698881,0.2463896913869888,0.17756424692007355
conservative,False,2054,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.0718550486512533,0.2468550486512533,0.17722951278103372
conservative,False,2055,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.07230320447585858,0.24730320447585857,0.17690834250500306
conservative,False,2056,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.07273536917061957,0.24773536917061956,0.17659973279741348
conservative,False,2057,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.07315263016834722,0.2481526301683472,0.17630278579082526
conservative,False,2058,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.07355596808157872,0.2485559680815787,0.17601669490245667
conservative,False,2059,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.07394627022243883,0.24894627022243881,0.17574073297385992
conservative,False,2060,0.5,0.25,0.125,0.375,0.5,0.04375,0.13124999999999998,0.07432434205153948,0.24932434205153947,0.17547424226614883
conservative,False,2026,0.5,0.35,0.175,0.325,0.5,0.0,0.0,0.0,0.0,
conservative,False,2027,0.5,0.35,0.175,0.325,0.5,0.040190681942476145,0.07463983789316998,0.030631530369524207,0.14546205020517033,0.276296682782817
conservative,False,2028,0.5,0.35,0.175,0.325,0.5,0.045852471579860755,0.08515459007688427,0.035485702442487,0.16649276409923203,0.27540218836496727
conservative,False,2029,0.5,0.35,0.175,0.325,0.5,0.04986483489593564,0.09260612194959476,0.039024277568200705,0.1814952344137311,0.2747445962259552
conservative,False,2030,0.5,0.35,0.175,0.325,0.5,0.05295172591955421,0.0983389195648864,0.04180564496429062,0.19309629044873122,0.27422445970609344
conservative,False,2031,0.5,0.35,0.175,0.325,0.5,0.05646697292194729,0.10486723542647354,0.04503865614770569,0.20637286449612652,0.27361626762227326
conservative,False,2032,0.5,0.35,0.175,0.325,0.5,0.059219389153217644,0.10997886557026135,0.047621182623787395,0.21681943734726639,0.2731276765485263
conservative,False,2033,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.049769536925968694,0.22476953692596868,0.272501339984402
conservative,False,2034,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.05160762427380816,0.22660762427380815,0.2702909939428698
conservative,False,2035,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.053213015732807234,0.22821301573280722,0.2683895999679166
conservative,False,2036,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.05463748189832984,0.22963748189832983,0.2667247502179019
conservative,False,2037,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.055917285879793055,0.23091728587979304,0.26524649190569677
conservative,False,2038,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.057078809568000044,0.23207880956800003,0.26391896836257034
conservative,False,2039,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.0581418412206296,0.2331418412206296,0.26271560557007506
conservative,False,2040,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.05912160131327121,0.2341216013132712,0.26161618430946565
conservative,False,2041,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.06072701687738452,0.2357270168773845,0.25983445093126395
conservative,False,2042,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.06214875541815107,0.23714875541815106,0.25827670860849056
conservative,False,2043,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.06342413577932676,0.23842413577932675,0.256895132700365
conservative,False,2044,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.06458018115215547,0.23958018115215546,0.25565553755508935
conservative,False,2045,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.0656370837260607,0.24063708372606069,0.25453267240275607
conservative,False,2046,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.06661032560050606,0.24161032560050605,0.2535073774176136
conservative,False,2047,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.06751203624770591,0.2425120362477059,0.2525647837843323
conservative,False,2048,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.06835189408681647,0.24335189408681646,0.25169313035282515
conservative,False,2049,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.06913774428216324,0.24413774428216323,0.25088296027348417
conservative,False,2050,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.06987603356713235,0.24487603356713233,0.25012656039778763
conservative,False,2051,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.07040179790580059,0.24540179790580058,0.24959067342901575
conservative,False,2052,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.07090578030978806,0.24590578030978805,0.24907913885894936
conservative,False,2053,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.07138969138698881,0.2463896913869888,0.24858994568810294
conservative,False,2054,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.0718550486512533,0.2468550486512533,0.24812131789344719
conservative,False,2055,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.07230320447585858,0.24730320447585857,0.24767167950700428
conservative,False,2056,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.07273536917061957,0.24773536917061956,0.24723962591637885
conservative,False,2057,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.07315263016834722,0.2481526301683472,0.24682390010715533
conservative,False,2058,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.07355596808157872,0.2485559680815787,0.24642337286343932
conservative,False,2059,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.07394627022243883,0.24894627022243881,0.2460370261634039
conservative,False,2060,0.5,0.35,0.175,0.325,0.5,0.06124999999999999,0.11374999999999999,0.07432434205153948,0.24932434205153947,0.24566393917260834
conservative,False,2026,0.5,0.5,0.25,0.25,0.5,0.0,0.0,0.0,0.0,
conservative,False,2027,0.5,0.5,0.25,0.25,0.5,0.057415259917823064,0.057415259917823064,0.030631530369524207,0.14546205020517033,0.3947095468325957
conservative,False,2028,0.5,0.5,0.25,0.25,0.5,0.06550353082837251,0.06550353082837251,0.035485702442487,0.16649276409923203,0.39343169766423897
conservative,False,2029,0.5,0.5,0.25,0.25,0.5,0.0712354784227652,0.0712354784227652,0.039024277568200705,0.1814952344137311,0.39249228032279315
conservative,False,2030,0.5,0.5,0.25,0.25,0.5,0.0756453227422203,0.0756453227422203,0.04180564496429062,0.19309629044873122,0.39174922815156205
conservative,False,2031,0.5,0.5,0.25,0.25,0.5,0.08066710417421041,0.08066710417421041,0.04503865614770569,0.20637286449612652,0.39088038231753325
conservative,False,2032,0.5,0.5,0.25,0.25,0.5,0.0845991273617395,0.0845991273617395,0.047621182623787395,0.21681943734726639,0.39018239506932334
conservative,False,2033,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.049769536925968694,0.22476953692596868,0.3892876285491457
conservative,False,2034,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.05160762427380816,0.22660762427380815,0.38612999134695686
conservative,False,2035,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.053213015732807234,0.22821301573280722,0.3834137142398809
conservative,False,2036,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.05463748189832984,0.22963748189832983,0.3810353574541456
conservative,False,2037,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.055917285879793055,0.23091728587979304,0.37892355986528115
conservative,False,2038,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.057078809568000044,0.23207880956800003,0.3770270976608148
conservative,False,2039,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.0581418412206296,0.2331418412206296,0.3753080079572501
conservative,False,2040,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.05912160131327121,0.2341216013132712,0.3737374061563795
conservative,False,2041,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.06072701687738452,0.2357270168773845,0.3711920727589485
conservative,False,2042,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.06214875541815107,0.23714875541815106,0.36896672658355795
conservative,False,2043,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.06342413577932676,0.23842413577932675,0.3669930467148072
conservative,False,2044,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.06458018115215547,0.23958018115215546,0.36522219650727056
conservative,False,2045,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.0656370837260607,0.24063708372606069,0.3636181034325087
conservative,False,2046,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.06661032560050606,0.24161032560050605,0.36215339631087656
conservative,False,2047,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.06751203624770591,0.2425120362477059,0.36080683397761754
conservative,False,2048,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.06835189408681647,0.24335189408681646,0.35956161478975024
conservative,False,2049,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.06913774428216324,0.24413774428216323,0.35840422896212026
conservative,False,2050,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.06987603356713235,0.24487603356713233,0.3573236577111252
conservative,False,2051,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.07040179790580059,0.24540179790580058,0.35655810489859396
conservative,False,2052,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.07090578030978806,0.24590578030978805,0.35582734122707055
conservative,False,2053,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.07138969138698881,0.2463896913869888,0.3551284938401471
conservative,False,2054,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.0718550486512533,0.2468550486512533,0.35445902556206743
conservative,False,2055,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.07230320447585858,0.24730320447585857,0.3538166850100061
conservative,False,2056,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.07273536917061957,0.24773536917061956,0.35319946559482696
conservative,False,2057,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.07315263016834722,0.2481526301683472,0.3526055715816505
conservative,False,2058,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.07355596808157872,0.2485559680815787,0.35203338980491333
conservative,False,2059,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.07394627022243883,0.24894627022243881,0.35148146594771984
conservative,False,2060,0.5,0.5,0.25,0.25,0.5,0.0875,0.0875,0.07432434205153948,0.24932434205153947,0.35094848453229766
conservative,False,2026,0.675,0.2,0.135,0.54,0.32499999999999996,0.0,0.0,0.0,0.0,
conservative,False,2027,0.675,0.2,0.135,0.54,0.32499999999999996,0.031004240355624456,0.12401696142249782,0.019910494740190732,0.17493169651831303,0.17723626405451753
conservative,False,2028,0.675,0.2,0.135,0.54,0.32499999999999996,0.03537190664732116,0.14148762658928463,0.023065706587616547,0.19992523982422233,0.1769256682068794
conservative,False,2029,0.675,0.2,0.135,0.54,0.32499999999999996,0.038467158348293215,0.15386863339317286,0.025365780419330453,0.21770157216079655,0.17669674116951709
conservative,False,2030,0.675,0.2,0.135,0.54,0.32499999999999996,0.04084847428079896,0.16339389712319585,0.0271736692267889,0.23141604063078372,0.17651531056125574
conservative,False,2031,0.675,0.2,0.135,0.54,0.32499999999999996,0.043560236254073625,0.1742409450162945,0.029275126496008694,0.24707630776637682,0.1763027651168482
conservative,False,2032,0.675,0.2,0.135,0.54,0.32499999999999996,0.04568352877533933,0.18273411510135731,0.030953768705461803,0.25937141258215846,0.17613170364667163
conservative,False,2033,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.032350199001879645,0.26860019900187965,0.17591200667602389
conservative,False,2034,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.033544955777975304,0.2697949557779753,0.17513300003608612
conservative,False,2035,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.034588460226324697,0.27083846022632474,0.1744582359555426
conservative,False,2036,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.035514363233914395,0.2717643632339144,0.173863855575982
conservative,False,2037,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.03634623582186548,0.2725962358218655,0.17333328120816988
conservative,False,2038,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.03710122621920002,0.27335122621920005,0.1728545382932004
conservative,False,2039,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.037792196793409234,0.27404219679340924,0.17241870249500338
conservative,False,2040,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.03842904085362628,0.27467904085362627,0.1720189492913624
conservative,False,2041,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.039472560970299934,0.27572256097029996,0.17136791357849615
conservative,False,2042,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.04039669102179819,0.2766466910217982,0.17079546415495342
conservative,False,2043,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.04122568825656239,0.27747568825656244,0.170285188936305
conservative,False,2044,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.04197711774890105,0.2782271177489011,0.16982528655831078
conservative,False,2045,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.04266410442193945,0.2789141044219395,0.16940699394864772
conservative,False,2046,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.04329671164032893,0.27954671164032896,0.16902363015735597
conservative,False,2047,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.04388282356100884,0.2801328235610089,0.16866998804126085
conservative,False,2048,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.0444287311564307,0.2806787311564307,0.1683419324482629
conservative,False,2049,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.0449395337834061,0.2811895337834061,0.16803612625353118
conservative,False,2050,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.04541942181863602,0.281669421818636,0.16774983842734545
conservative,False,2051,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.045761168638770375,0.2820111686387704,0.16754655579092606
conservative,False,2052,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.046088757201362233,0.28233875720136226,0.16735215692084948
conservative,False,2053,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.04640329940154272,0.2826532994015427,0.16716592411990827
conservative,False,2054,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.046705781623314645,0.28295578162331464,0.16698722227525162
conservative,False,2055,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.046997082909308076,0.2832470829093081,0.16681548672869762
conservative,False,2056,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.04727798996090271,0.2835279899609027,0.16665021328763896
conservative,False,2057,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.047549209609425686,0.28379920960942573,0.16649094993966715
conservative,False,2058,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.04781137925302616,0.28406137925302616,0.1663372899344839
conservative,False,2059,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.04806507564458523,0.28431507564458525,0.1661888659715884
conservative,False,2060,0.675,0.2,0.135,0.54,0.32499999999999996,0.04725,0.189,0.048310822333500654,0.28456082233350066,0.1660453452886911
conservative,False,2026,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0,0.0,0.0,0.0,
conservative,False,2027,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.03875530044453057,0.11626590133359173,0.019910494740190732,0.17493169651831303,0.22154533006814695
conservative,False,2028,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.04421488330915145,0.13264464992745437,0.023065706587616547,0.19992523982422236,0.22115708525859926
conservative,False,2029,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.048083947935366515,0.14425184380609957,0.025365780419330453,0.21770157216079655,0.22087092646189635
conservative,False,2030,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.051060592850998704,0.15318177855299614,0.0271736692267889,0.23141604063078375,0.22064413820156964
conservative,False,2031,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.05445029531759203,0.1633508859527761,0.029275126496008694,0.24707630776637682,0.22037845639606024
conservative,False,2032,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.057104410969174166,0.1713132329075225,0.030953768705461803,0.25937141258215846,0.22016462955833954
conservative,False,2033,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.032350199001879645,0.26860019900187965,0.21989000834502986
conservative,False,2034,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.033544955777975304,0.2697949557779753,0.21891625004510765
conservative,False,2035,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.034588460226324697,0.27083846022632474,0.21807279494442824
conservative,False,2036,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.035514363233914395,0.2717643632339144,0.21732981946997745
conservative,False,2037,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.03634623582186548,0.2725962358218655,0.21666660151021233
conservative,False,2038,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.03710122621920002,0.27335122621920005,0.21606817286650049
conservative,False,2039,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.037792196793409234,0.27404219679340924,0.21552337811875422
conservative,False,2040,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.03842904085362628,0.27467904085362627,0.21502368661420299
conservative,False,2041,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.039472560970299934,0.27572256097029996,0.21420989197312018
conservative,False,2042,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.04039669102179819,0.2766466910217982,0.21349433019369174
conservative,False,2043,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.04122568825656239,0.27747568825656244,0.21285648617038125
conservative,False,2044,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.04197711774890105,0.2782271177489011,0.21228160819788847
conservative,False,2045,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.04266410442193945,0.2789141044219395,0.21175874243580964
conservative,False,2046,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.04329671164032893,0.27954671164032896,0.21127953769669497
conservative,False,2047,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.04388282356100884,0.2801328235610089,0.21083748505157604
conservative,False,2048,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.0444287311564307,0.2806787311564307,0.2104274155603286
conservative,False,2049,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.0449395337834061,0.2811895337834061,0.21004515781691396
conservative,False,2050,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.04541942181863602,0.281669421818636,0.2096872980341818
conservative,False,2051,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.045761168638770375,0.2820111686387704,0.20943319473865754
conservative,False,2052,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.046088757201362233,0.28233875720136226,0.20919019615106185
conservative,False,2053,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.04640329940154272,0.2826532994015427,0.2089574051498853
conservative,False,2054,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.046705781623314645,0.28295578162331464,0.20873402784406453
conservative,False,2055,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.046997082909308076,0.2832470829093081,0.20851935841087202
conservative,False,2056,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.04727798996090271,0.2835279899609027,0.2083127666095487
conservative,False,2057,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.047549209609425686,0.28379920960942573,0.20811368742458392
conservative,False,2058,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.04781137925302616,0.28406137925302616,0.20792161241810486
conservative,False,2059,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.04806507564458523,0.28431507564458525,0.20773608246448552
conservative,False,2060,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0590625,0.17718750000000003,0.048310822333500654,0.28456082233350066,0.20755668161086388
conservative,False,2026,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.0,0.0,0.0,0.0,
conservative,False,2027,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.05425742062234279,0.1007637811557795,0.019910494740190732,0.17493169651831303,0.3101634620954057
