scenario_id,resource_branch,system_capex_cny_per_kw,curtailed_power_price_cny_per_kwh,opex_accounting_case,fixed_om_rate,stack_replacement_share,resource_realization,debt_ratio,loan_rate,is_main
C771,curtailment_only,10800.0,0.05,WB_allin_3pct,0.03,0.0,0.75,0.7,0.045,False
C772,curtailment_only,10800.0,0.05,WB_allin_3pct,0.03,0.0,0.75,0.8,0.025,False
C773,curtailment_only,10800.0,0.05,WB_allin_3pct,0.03,0.0,0.75,0.8,0.035,False
C774,curtailment_only,10800.0,0.05,WB_allin_3pct,0.03,0.0,0.75,0.8,0.045,False
C775,curtailment_only,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False
C776,curtailment_only,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False
C777,curtailment_only,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False
C778,curtailment_only,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False
C779,curtailment_only,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False
C780,curtailment_only,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False
C781,curtailment_only,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False
C782,curtailment_only,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False
C783,curtailment_only,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False
C784,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.5,0.025,False
C785,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.5,0.035,False
C786,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.5,0.045,False
C787,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.7,0.025,False
C788,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.7,0.035,False
C789,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.7,0.045,False
C790,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.8,0.025,False
C791,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.8,0.035,False
C792,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.8,0.045,False
C793,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.5,0.025,False
C794,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.5,0.035,False
C795,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.5,0.045,False
C796,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.7,0.025,False
C797,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.7,0.035,False
C798,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.7,0.045,False
C799,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.8,0.025,False
C800,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.8,0.035,False
C801,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.8,0.045,False
C802,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False
C803,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False
C804,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False
C805,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False
C806,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False
C807,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False
C808,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False
C809,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False
C810,curtailment_only,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False
C811,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.5,0.5,0.025,False
C812,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.5,0.5,0.035,False
C813,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.5,0.5,0.045,False
C814,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.5,0.7,0.025,False
C815,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.5,0.7,0.035,False
C816,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.5,0.7,0.045,False
C817,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.5,0.8,0.025,False
C818,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.5,0.8,0.035,False
C819,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.5,0.8,0.045,False
C820,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.75,0.5,0.025,False
C821,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.75,0.5,0.035,False
C822,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.75,0.5,0.045,False
C823,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.75,0.7,0.025,False
C824,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.75,0.7,0.035,False
C825,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.75,0.7,0.045,False
C826,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.75,0.8,0.025,False
C827,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.75,0.8,0.035,False
C828,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,0.75,0.8,0.045,False
C829,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False
C830,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False
C831,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False
C832,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False
C833,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False
C834,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False
C835,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False
C836,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False
C837,curtailment_only,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False
C838,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.5,0.5,0.025,False
C839,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.5,0.5,0.035,False
C840,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.5,0.5,0.045,False
C841,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.5,0.7,0.025,False
C842,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.5,0.7,0.035,False
C843,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.5,0.7,0.045,False
C844,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.5,0.8,0.025,False
C845,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.5,0.8,0.035,False
C846,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.5,0.8,0.045,False
C847,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.75,0.5,0.025,False
C848,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.75,0.5,0.035,False
C849,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.75,0.5,0.045,False
C850,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.75,0.7,0.025,False
C851,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.75,0.7,0.035,False
C852,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.75,0.7,0.045,False
C853,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.75,0.8,0.025,False
C854,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.75,0.8,0.035,False
C855,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,0.75,0.8,0.045,False
C856,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False
C857,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False
C858,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False
C859,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False
C860,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False
C861,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False
C862,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False
C863,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False
C864,curtailment_only,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False
C865,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.5,0.025,False
C866,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.5,0.035,False
C867,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.5,0.045,False
C868,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.7,0.025,False
C869,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.7,0.035,False
C870,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.7,0.045,False
C871,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.8,0.025,False
C872,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.8,0.035,False
C873,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.8,0.045,False
C874,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.5,0.025,False
C875,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.5,0.035,False
C876,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.5,0.045,False
C877,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.7,0.025,False
C878,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.7,0.035,False
C879,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.7,0.045,False
C880,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.8,0.025,False
C881,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.8,0.035,False
C882,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.8,0.045,False
C883,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False
C884,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False
C885,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False
C886,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False
C887,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False
C888,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False
C889,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False
C890,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False
C891,curtailment_only,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False
C892,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.5,0.025,False
C893,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.5,0.035,False
C894,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.5,0.045,False
C895,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.7,0.025,False
C896,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.7,0.035,False
C897,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.7,0.045,False
C898,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.8,0.025,False
C899,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.8,0.035,False
C900,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.5,0.8,0.045,False
C901,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.5,0.025,False
C902,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.5,0.035,False
C903,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.5,0.045,False
C904,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.7,0.025,False
C905,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.7,0.035,False
C906,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.7,0.045,False
C907,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.8,0.025,False
C908,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.8,0.035,False
C909,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,0.75,0.8,0.045,False
C910,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False
C911,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False
C912,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False
C913,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False
C914,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False
C915,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False
C916,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False
C917,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False
C918,curtailment_only,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False
C919,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.5,0.025,False
C920,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.5,0.035,False
C921,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.5,0.045,False
C922,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.7,0.025,False
C923,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.7,0.035,False
C924,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.7,0.045,False
C925,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.8,0.025,False
C926,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.8,0.035,False
C927,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.5,0.8,0.045,False
C928,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.5,0.025,False
C929,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.5,0.035,False
C930,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.5,0.045,False
C931,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.7,0.025,False
C932,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.7,0.035,False
C933,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.7,0.045,False
C934,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.8,0.025,False
C935,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.8,0.035,False
C936,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,0.75,0.8,0.045,False
C937,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False
C938,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False
C939,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False
C940,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False
C941,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False
C942,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False
C943,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False
C944,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False
C945,curtailment_only,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False
C946,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.5,0.025,False
C947,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.5,0.035,False
C948,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.5,0.045,False
C949,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.7,0.025,False
C950,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.7,0.035,False
C951,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.7,0.045,False
C952,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.8,0.025,False
C953,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.8,0.035,False
C954,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.8,0.045,False
C955,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.5,0.025,False
C956,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.5,0.035,False
C957,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.5,0.045,False
C958,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.7,0.025,False
C959,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.7,0.035,False
C960,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.7,0.045,False
C961,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.8,0.025,False
C962,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.8,0.035,False
C963,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.8,0.045,False
C964,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False
C965,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False
C966,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False
C967,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False
C968,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False
C969,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False
C970,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False
C971,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False
C972,curtailment_only,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False
U001,full_output_upper_bound,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False
U002,full_output_upper_bound,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False
U003,full_output_upper_bound,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False
U004,full_output_upper_bound,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False
U005,full_output_upper_bound,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False
U006,full_output_upper_bound,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False
U007,full_output_upper_bound,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False
U008,full_output_upper_bound,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False
U009,full_output_upper_bound,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False
U010,full_output_upper_bound,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False
U011,full_output_upper_bound,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False
U012,full_output_upper_bound,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False
U013,full_output_upper_bound,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False
U014,full_output_upper_bound,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False
U015,full_output_upper_bound,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False
U016,full_output_upper_bound,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False
U017,full_output_upper_bound,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False
U018,full_output_upper_bound,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False
U019,full_output_upper_bound,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False
U020,full_output_upper_bound,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False
U021,full_output_upper_bound,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False
U022,full_output_upper_bound,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False
U023,full_output_upper_bound,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False
U024,full_output_upper_bound,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False
U025,full_output_upper_bound,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False
U026,full_output_upper_bound,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False
U027,full_output_upper_bound,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False
U028,full_output_upper_bound,3600.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False
U029,full_output_upper_bound,3600.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False
U030,full_output_upper_bound,3600.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False
U031,full_output_upper_bound,3600.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False
U032,full_output_upper_bound,3600.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False
U033,full_output_upper_bound,3600.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False
U034,full_output_upper_bound,3600.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False
U035,full_output_upper_bound,3600.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False
U036,full_output_upper_bound,3600.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False
U037,full_output_upper_bound,3600.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False
U038,full_output_upper_bound,3600.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False
U039,full_output_upper_bound,3600.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False
U040,full_output_upper_bound,3600.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False
U041,full_output_upper_bound,3600.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False
U042,full_output_upper_bound,3600.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False
U043,full_output_upper_bound,3600.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False
U044,full_output_upper_bound,3600.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False
U045,full_output_upper_bound,3600.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False
U046,full_output_upper_bound,3600.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False
U047,full_output_upper_bound,3600.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False
U048,full_output_upper_bound,3600.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False
U049,full_output_upper_bound,3600.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False
U050,full_output_upper_bound,3600.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False
